# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  137       5.301302122818e-10       1.501426131854e-13      -5.878702885820e-12       0.000000000000e+00       4.356772296435e-12       7.228983185062e-13      -4.766167791490e-15 
  138       5.347716469016e-10       1.503028598943e-13      -5.921319550456e-12       0.000000000000e+00       4.269030785951e-12       7.115783455098e-13      -4.696733021612e-15 
  139       5.394046123506e-10       1.503966223750e-13      -5.961363302819e-12       0.000000000000e+00       4.183687664630e-12       7.005149929287e-13      -4.627961557679e-15 
  140       5.440276697820e-10       1.504239276722e-13      -5.998773661660e-12       0.000000000000e+00       4.100630260355e-12       6.897025974515e-13      -4.559895940737e-15 
  141       5.486393068073e-10       1.503848841255e-13      -6.033491055430e-12       0.000000000000e+00       4.019730468114e-12       6.791340569653e-13      -4.492575878965e-15 
  142       5.532379359167e-10       1.502796830673e-13      -6.065456859653e-12       0.000000000000e+00       3.940844407211e-12       6.688007961435e-13      -4.426038151650e-15 
  143       5.578218928986e-10       1.501086005212e-13      -6.094613434291e-12       0.000000000000e+00       3.863812078495e-12       6.586927320339e-13      -4.360316513167e-15 
  144       5.623895711445e-10       1.498720116151e-13      -6.120904702813e-12       0.000000000000e+00       3.788490936338e-12       6.488004286292e-13      -4.295432628452e-15 
  145       5.669398428195e-10       1.495704318367e-13      -6.144277874858e-12       0.000000000000e+00       3.714861058466e-12       6.391218726242e-13      -4.231368074977e-15 
  146       5.714716764032e-10       1.492044830921e-13      -6.164681965230e-12       0.000000000000e+00       3.642929741128e-12       6.296563033514e-13      -4.168089385158e-15 
  147       5.759840037427e-10       1.487748831116e-13      -6.182067307569e-12       0.000000000000e+00       3.572698368798e-12       6.204020621422e-13      -4.105556620747e-15 
  148       5.804757192529e-10       1.482824472210e-13      -6.196385594832e-12       0.000000000000e+00       3.504162266299e-12       6.113565704950e-13      -4.043723225260e-15 
  149       5.849456791181e-10       1.477280901125e-13      -6.207589919776e-12       0.000000000000e+00       3.437310550946e-12       6.025163082430e-13      -3.982535876416e-15 
  150       5.893927004930e-10       1.471128276161e-13      -6.215634815437e-12       0.000000000000e+00       3.372125984672e-12       5.938767917228e-13      -3.921934338568e-15 
  151       5.938155607035e-10       1.464377784707e-13      -6.220476295611e-12       0.000000000000e+00       3.308584826164e-12       5.854325519425e-13      -3.861851315139e-15 
  152       5.982129964480e-10       1.457041660955e-13      -6.222071895337e-12       0.000000000000e+00       3.246656682995e-12       5.771771127495e-13      -3.802212301051e-15 
  153       6.025837029984e-10       1.449133203607e-13      -6.220380711378e-12       0.000000000000e+00       3.186304363757e-12       5.691029689989e-13      -3.742935435166e-15 
  154       6.069263334014e-10       1.440666793594e-13      -6.215363442702e-12       0.000000000000e+00       3.127483730194e-12       5.612015647217e-13      -3.683931352713e-15 
  155       6.112394976791e-10       1.431657911780e-13      -6.206982430960e-12       0.000000000000e+00       3.070143549335e-12       5.534632712928e-13      -3.625103037726e-15 
  156       6.155217620303e-10       1.422123156681e-13      -6.195201700974e-12       0.000000000000e+00       3.014225345625e-12       5.458773655990e-13      -3.566345675477e-15 
  157       6.197716480319e-10       1.412080262172e-13      -6.179987001212e-12       0.000000000000e+00       2.959663253061e-12       5.384320082076e-13      -3.507546504907e-15 
  158       6.239876318393e-10       1.401548115202e-13      -6.161305844270e-12       0.000000000000e+00       2.906383867324e-12       5.311142215340e-13      -3.448584671066e-15 
  159       6.281681433880e-10       1.390546773503e-13      -6.139127547359e-12       0.000000000000e+00       2.854306097909e-12       5.239098680104e-13      -3.389331077540e-15 
  160       6.323115655945e-10       1.379097483305e-13      -6.113423272777e-12       0.000000000000e+00       2.803341020263e-12       5.168036282533e-13      -3.329648238888e-15 
  161       6.364163440449e-10       1.367222212143e-13      -6.084165930641e-12       0.000000000000e+00       2.753410112064e-12       5.097823682755e-13      -3.269425164381e-15 
  162       6.404813286387e-10       1.354942163679e-13      -6.051329792401e-12       0.000000000000e+00       2.704502084813e-12       5.028456215828e-13      -3.208685785722e-15 
  163       6.445054607712e-10       1.342279164779e-13      -6.014890920352e-12       0.000000000000e+00       2.656620818812e-12       4.959959966283e-13      -3.147489880494e-15 
  164       6.484876652752e-10       1.329256153967e-13      -5.974827341848e-12       0.000000000000e+00       2.609767368251e-12       4.892358649498e-13      -3.085898916748e-15 
  165       6.524268501299e-10       1.315897196897e-13      -5.931119089149e-12       0.000000000000e+00       2.563939897921e-12       4.825673549305e-13      -3.023976066611e-15 
  166       6.563219061711e-10       1.302227501842e-13      -5.883748239268e-12       0.000000000000e+00       2.519133619934e-12       4.759923455599e-13      -2.961786219897e-15 
