# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 4500, i.e. number of multipoles equal to 4499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   94       3.536878436307e-10       9.620989864635e-14      -2.694072812772e-12       3.971107096872e-16       1.247761282410e-11       1.662144039918e-12      -7.914764770366e-15 
   95       3.579011836604e-10       9.837656846591e-14      -2.785255720936e-12       4.056786022247e-16       1.214043543439e-11       1.625666096550e-12      -7.826855294598e-15 
   96       3.621453997146e-10       1.005335757733e-13      -2.876909307612e-12       4.143439309667e-16       1.181491282071e-11       1.590289329474e-12      -7.731837162767e-15 
   97       3.664204642882e-10       1.026789436105e-13      -2.968965683672e-12       4.231072524446e-16       1.150089837610e-11       1.556014185965e-12      -7.631426064990e-15 
   98       3.707261750721e-10       1.048106656136e-13      -3.061355548576e-12       4.319691491218e-16       1.119813374908e-11       1.522830535936e-12      -7.527485712148e-15 
   99       3.750621474988e-10       1.069267064536e-13      -3.154008205594e-12       4.409302299401e-16       1.090624486756e-11       1.490717278700e-12      -7.422031549118e-15 
  100       3.794278072879e-10       1.090250022784e-13      -3.246851577039e-12       4.499911308668e-16       1.062473796278e-11       1.459641949737e-12      -7.317234467997e-15 
  101       3.838223829915e-10       1.111034611540e-13      -3.339812219492e-12       4.591525154403e-16       1.035299559324e-11       1.429560327460e-12      -7.215424521335e-15 
  102       3.882448985397e-10       1.131599635061e-13      -3.432815339032e-12       4.684150753177e-16       1.009027266857e-11       1.400416039975e-12      -7.119094635363e-15 
  103       3.926941657862e-10       1.151923625615e-13      -3.525784806460e-12       4.777795308205e-16       9.835692473533e-12       1.372140171850e-12      -7.030904323221e-15 
  104       3.971690327000e-10       1.171985391980e-13      -3.618644183405e-12       4.872466165935e-16       9.588445422022e-12       1.344667390703e-12      -6.953060521754e-15 
  105       4.016691821800e-10       1.191765739821e-13      -3.711319925702e-12       4.968170351980e-16       9.348424460696e-12       1.317987654965e-12      -6.885356848309e-15 
  106       4.061944277533e-10       1.211245993022e-13      -3.803738643147e-12       5.064914982394e-16       9.115668486168e-12       1.292100790496e-12      -6.826875165596e-15 
  107       4.107444629766e-10       1.230407480625e-13      -3.895826153280e-12       5.162707410733e-16       8.890165552519e-12       1.267000385361e-12      -6.776581712002e-15 
  108       4.153188567900e-10       1.249231547221e-13      -3.987507507724e-12       5.261555231890e-16       8.671851123020e-12       1.242673578134e-12      -6.733323970031e-15 
  109       4.199170488726e-10       1.267699563342e-13      -4.078707018520e-12       5.361466285919e-16       8.460606321866e-12       1.219100846195e-12      -6.695827534729e-15 
  110       4.245383449967e-10       1.285792935861e-13      -4.169348284463e-12       5.462448661867e-16       8.256256185894e-12       1.196255794034e-12      -6.662692982122e-15 
  111       4.291819123832e-10       1.303493118376e-13      -4.259354217438e-12       5.564510701599e-16       8.058567916318e-12       1.174104941550e-12      -6.632392737647e-15 
