# DLM: Best estimate lensing noise spectra [l(l+1)/2pi] N_l's
# for l=2 to 4500, i.e. number of multipoles equal to 4499
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:MV (DIAG)              3:TT-TT                  4:TE-TE                  5:EE-EE                  6:BB-BB                  7:EB-EB                  8:TB-TB              
  190       1.190065768472e-13       9.409153141898e-13       1.253155400227e-12       6.618431674725e-13                     -nan       2.186319776436e-13       2.185910463693e-12 
  191       1.180943062895e-13       9.326032918630e-13       1.253644895823e-12       6.598432201441e-13                     -nan       2.164266346023e-13       2.164279412843e-12 
  192       1.171959397119e-13       9.244193885344e-13       1.254273255503e-12       6.579021893067e-13                     -nan       2.142582798417e-13       2.143012827641e-12 
  193       1.163111389138e-13       9.163605871132e-13       1.255039264545e-12       6.560186538592e-13                     -nan       2.121260686360e-13       2.122102411097e-12 
  194       1.154395151750e-13       9.084234242746e-13       1.255941417780e-12       6.541909903706e-13                     -nan       2.100290358882e-13       2.101538679765e-12 
  195       1.145806283843e-13       9.006039828001e-13       1.256977914453e-12       6.524173695956e-13                     -nan       2.079660940810e-13       2.081310943539e-12 
  196       1.137339861693e-13       8.928978839160e-13       1.258146653075e-12       6.506957529901e-13                     -nan       2.059360312279e-13       2.061407285437e-12 
  197       1.128990430249e-13       8.853002796333e-13       1.259445226280e-12       6.490238892262e-13                     -nan       2.039375088240e-13       2.041814541401e-12 
  198       1.120751994427e-13       8.778058450864e-13       1.260870915681e-12       6.473993107079e-13                     -nan       2.019690597969e-13       2.022518280081e-12 
  199       1.112618010401e-13       8.704087708728e-13       1.262420686729e-12       6.458193300863e-13                     -nan       2.000290864572e-13       2.003502782627e-12 
  200       1.104581376895e-13       8.631027553922e-13       1.264091183562e-12       6.442810367750e-13                     -nan       1.981158584500e-13       1.984751022485e-12 
  201       1.096635976742e-13       8.558823683510e-13       1.265879575910e-12       6.427818912884e-13                     -nan       1.962278809713e-13       1.966248288718e-12 
  202       1.088781442405e-13       8.487472657434e-13       1.267786177904e-12       6.413215628143e-13                     -nan       1.943650329902e-13       1.947993386449e-12 
  203       1.081018714466e-13       8.416982615280e-13       1.269812006625e-12       6.399002163340e-13                     -nan       1.925275064741e-13       1.929988198439e-12 
  204       1.073348517848e-13       8.347359799386e-13       1.271957944269e-12       6.385179248899e-13                     -nan       1.907154424819e-13       1.912234104080e-12 
  205       1.065771357689e-13       8.278608518763e-13       1.274224735517e-12       6.371746678681e-13                     -nan       1.889289302092e-13       1.894731969955e-12 
  206       1.058287515217e-13       8.210731113008e-13       1.276612984912e-12       6.358703292804e-13                     -nan       1.871680060336e-13       1.877482140398e-12 
  207       1.050897043620e-13       8.143727916225e-13       1.279123154231e-12       6.346046960463e-13                     -nan       1.854326525599e-13       1.860484428051e-12 
  208       1.043599763919e-13       8.077597220944e-13       1.281755559859e-12       6.333774562760e-13                     -nan       1.837227976651e-13       1.843738104426e-12 
  209       1.036395260844e-13       8.012335242036e-13       1.284510370167e-12       6.321881975518e-13                     -nan       1.820383135438e-13       1.827241890465e-12 
  210       1.029282878704e-13       7.947936080632e-13       1.287387602880e-12       6.310364052109e-13                     -nan       1.803790157535e-13       1.810993947097e-12 
  211       1.022261717260e-13       7.884391688041e-13       1.290387122454e-12       6.299214606273e-13                     -nan       1.787446622595e-13       1.794991865800e-12 
  212       1.015330627601e-13       7.821691829671e-13       1.293508637452e-12       6.288426394943e-13                     -nan       1.771349524806e-13       1.779232659159e-12 
  213       1.008488208012e-13       7.759824048940e-13       1.296751697913e-12       6.277991101064e-13                     -nan       1.755495263338e-13       1.763712751429e-12 
  214       1.001732799853e-13       7.698773631201e-13       1.300115692734e-12       6.267899316421e-13                     -nan       1.739879632797e-13       1.748427969087e-12 
  215       9.950624834266e-14       7.638523567654e-13       1.303599847033e-12       6.258140524456e-13                     -nan       1.724497813679e-13       1.733373531402e-12 
  216       9.884750738540e-14       7.579054519268e-13       1.307203219534e-12       6.248703083091e-13                     -nan       1.709344362821e-13       1.718544040984e-12 
  217       9.819681169471e-14       7.520344780699e-13       1.310924699935e-12       6.239574207553e-13                     -nan       1.694413203850e-13       1.703933474353e-12 
  218       9.755388850813e-14       7.462370244205e-13       1.314763006282e-12       6.230739953196e-13                     -nan       1.679697617640e-13       1.689535172490e-12 
  219       9.691843730689e-14       7.405104363566e-13       1.318716682346e-12       6.222185198320e-13                     -nan       1.665190232762e-13       1.675341831405e-12 
  220       9.629012940318e-14       7.348518117999e-13       1.322784094994e-12       6.213893626999e-13                     -nan       1.650883015936e-13       1.661345492690e-12 
  221       9.566860752744e-14       7.292579976082e-13       1.326963431566e-12       6.205847711897e-13                     -nan       1.636767262483e-13       1.647537534081e-12 
  222       9.505348541567e-14       7.237255859665e-13       1.331252697246e-12       6.198028697096e-13                     -nan       1.622833586778e-13       1.633908660018e-12 
  223       9.444434739674e-14       7.182509107794e-13       1.335649712438e-12       6.190416580914e-13                     -nan       1.609071912699e-13       1.620448892205e-12 
  224       9.384083882105e-14       7.128308422084e-13       1.340152522152e-12       6.182993650846e-13                     -nan       1.595473600625e-13       1.607149669015e-12 
  225       9.324294466075e-14       7.074652345133e-13       1.344760658842e-12       6.175755376449e-13                     -nan       1.582038000108e-13       1.594010313224e-12 
  226       9.265072802528e-14       7.021546286285e-13       1.349473955687e-12       6.168700183641e-13                     -nan       1.568766300070e-13       1.581031961894e-12 
  227       9.206424073495e-14       6.968994664665e-13       1.354292140245e-12       6.161825956878e-13                     -nan       1.555659425698e-13       1.568215490514e-12 
  228       9.148352312453e-14       6.917000892104e-13       1.359214832804e-12       6.155130030429e-13                     -nan       1.542718033983e-13       1.555561508581e-12 
  229       9.090860384681e-14       6.865567356060e-13       1.364241544742e-12       6.148609179659e-13                     -nan       1.529942509261e-13       1.543070355180e-12 
  230       9.033949967620e-14       6.814695402534e-13       1.369371676877e-12       6.142259612307e-13                     -nan       1.517332958750e-13       1.530742094565e-12 
  231       8.977621531233e-14       6.764385318998e-13       1.374604517827e-12       6.136076959767e-13                     -nan       1.504889208091e-13       1.518576511738e-12 
  232       8.921874318359e-14       6.714636317312e-13       1.379939242360e-12       6.130056268366e-13                     -nan       1.492610796887e-13       1.506573108033e-12 
  233       8.866706325077e-14       6.665446516650e-13       1.385374909753e-12       6.124191990646e-13                     -nan       1.480496974241e-13       1.494731096694e-12 
  234       8.812114281063e-14       6.616812926415e-13       1.390910462145e-12       6.118477976644e-13                     -nan       1.468546694293e-13       1.483049398455e-12 
  235       8.758093629944e-14       6.568731429165e-13       1.396544722894e-12       6.112907465169e-13                     -nan       1.456758611766e-13       1.471526637125e-12 
  236       8.704638509664e-14       6.521196763535e-13       1.402276394927e-12       6.107473075083e-13                     -nan       1.445131077499e-13       1.460161135164e-12 
  237       8.651741732837e-14       6.474202507153e-13       1.408104059104e-12       6.102166796584e-13                     -nan       1.433662133986e-13       1.448950909264e-12 
  238       8.599394767109e-14       6.427741059568e-13       1.414026172562e-12       6.096979982480e-13                     -nan       1.422349510921e-13       1.437893665933e-12 
  239       8.547587715514e-14       6.381803625168e-13       1.420041067080e-12       6.091903339473e-13                     -nan       1.411190620730e-13       1.426986797073e-12 
  240       8.496309296834e-14       6.336380196100e-13       1.426146947428e-12       6.086926919439e-13                     -nan       1.400182554115e-13       1.416227375562e-12 
  241       8.445546825958e-14       6.291459535194e-13       1.432341889722e-12       6.082040110704e-13                     -nan       1.389322075591e-13       1.405612150833e-12 
  242       8.395286194238e-14       6.247029158885e-13       1.438623839785e-12       6.077231629327e-13                     -nan       1.378605619026e-13       1.395137544455e-12 
  243       8.345511849851e-14       6.203075320131e-13       1.444990611494e-12       6.072489510381e-13                     -nan       1.368029283179e-13       1.384799645716e-12 
  244       8.296206778156e-14       6.159582991336e-13       1.451439885141e-12       6.067801099229e-13                     -nan       1.357588827241e-13       1.374594207201e-12 
  245       8.247352482052e-14       6.116535847275e-13       1.457969205784e-12       6.063153042805e-13                     -nan       1.347279666371e-13       1.364516640373e-12 
  246       8.198928962338e-14       6.073916248007e-13       1.464575981605e-12       6.058531280897e-13                     -nan       1.337096867240e-13       1.354562011156e-12 
  247       8.150914698071e-14       6.031705221805e-13       1.471257482265e-12       6.053921037420e-13                     -nan       1.327035143566e-13       1.344725035513e-12 
  248       8.103286626922e-14       5.989882448074e-13       1.478010837257e-12       6.049306811705e-13                     -nan       1.317088851653e-13       1.335000075025e-12 
  249       8.056020125540e-14       5.948426240270e-13       1.484833034260e-12       6.044672369771e-13                     -nan       1.307251985933e-13       1.325381132478e-12 
