# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 4500, i.e. number of multipoles equal to 4499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  124       4.910904503464e-10       1.490351574271e-13      -5.336004154049e-12       7.436776267578e-16       5.988333209947e-12       9.320179286025e-13      -5.931742538668e-15 
  125       4.959378375680e-10       1.500818993211e-13      -5.408961773748e-12       7.562005823062e-16       5.858172008646e-12       9.164387130866e-13      -5.852350080326e-15 
  126       5.007920479656e-10       1.510667693625e-13      -5.480128868368e-12       7.688507028575e-16       5.731729040196e-12       9.012405399030e-13      -5.772590799978e-15 
  127       5.056516209590e-10       1.519886559130e-13      -5.549429608340e-12       7.816289962248e-16       5.608754841271e-12       8.864034300998e-13      -5.693371583715e-15 
  128       5.105149836637e-10       1.528464946368e-13      -5.616788335525e-12       7.945364888477e-16       5.488966725166e-12       8.719040903415e-13      -5.615650589358e-15 
  129       5.153806095986e-10       1.536393121443e-13      -5.682130404715e-12       8.075741884095e-16       5.372109574808e-12       8.577210256555e-13      -5.540240691163e-15 
  130       5.202475204535e-10       1.543663592028e-13      -5.745384741348e-12       8.207429667248e-16       5.258147457654e-12       8.438506878945e-13      -5.467193447033e-15 
  131       5.251148343203e-10       1.550269949961e-13      -5.806481629025e-12       8.340436642362e-16       5.147091620389e-12       8.302929503610e-13      -5.396349005892e-15 
  132       5.299816074791e-10       1.556206480259e-13      -5.865351965571e-12       8.474771262865e-16       5.038940427794e-12       8.170460256829e-13      -5.327527068570e-15 
  133       5.348468327488e-10       1.561468178897e-13      -5.921927302335e-12       8.610442030046e-16       4.933679005159e-12       8.041064200909e-13      -5.260526410557e-15 
  134       5.397094378368e-10       1.566050770580e-13      -5.976139883488e-12       8.747457491909e-16       4.831278880695e-12       7.914688876951e-13      -5.195124404759e-15 
  135       5.445682836888e-10       1.569950726518e-13      -6.027922685314e-12       8.885826242031e-16       4.731697627953e-12       7.791263847625e-13      -5.131076544262e-15 
  136       5.494221628392e-10       1.573165282199e-13      -6.077209455511e-12       9.025556918418e-16       4.634878508234e-12       7.670700239939e-13      -5.068115965079e-15 
  137       5.542697977603e-10       1.575692455167e-13      -6.123934752487e-12       9.166658202363e-16       4.540750113005e-12       7.552890288008e-13      -5.005952968916e-15 
  138       5.591098392133e-10       1.577531062792e-13      -6.168033984651e-12       9.309138817301e-16       4.449226006312e-12       7.437706875829e-13      -4.944274545922e-15 
  139       5.639408645974e-10       1.578680740048e-13      -6.209443449716e-12       9.453007527666e-16       4.360204367196e-12       7.325003080045e-13      -4.882743897452e-15 
  140       5.687613763002e-10       1.579141957288e-13      -6.248100373993e-12       9.598273137749e-16       4.273567632106e-12       7.214611712722e-13      -4.820999958819e-15 
  141       5.735698000474e-10       1.578916038013e-13      -6.283942951684e-12       9.744944490555e-16       4.189182137314e-12       7.106344864117e-13      -4.758656922054e-15 
  142       5.783644832531e-10       1.578005176653e-13      -6.316910384185e-12       9.893030466656e-16       4.106897761327e-12       6.999993445446e-13      -4.695303758662e-15 
  143       5.831436933695e-10       1.576412456339e-13      -6.346942919374e-12       1.004253998305e-15       4.026547567303e-12       6.895326731659e-13      -4.630503742380e-15 
  144       5.879057567260e-10       1.574141991298e-13      -6.373982429170e-12       1.019348151667e-15       3.947982827647e-12       6.792145846872e-13      -4.563898191278e-15 
  145       5.926494939563e-10       1.571199332351e-13      -6.397974123388e-12       1.034586162434e-15       3.871182744306e-12       6.690451128750e-13      -4.495530228481e-15 
  146       5.973738245615e-10       1.567591135365e-13      -6.418865080333e-12       1.049968627406e-15       3.796154916030e-12       6.590290471655e-13      -4.425552181296e-15 
  147       6.020776294412e-10       1.563325058551e-13      -6.436603765730e-12       1.065496130341e-15       3.722900774617e-12       6.491706719669e-13      -4.354124348617e-15 
  148       6.067597500502e-10       1.558409780955e-13      -6.451140075113e-12       1.081169241565e-15       3.651415430679e-12       6.394737519386e-13      -4.281415122645e-15 
  149       6.114189875561e-10       1.552855020942e-13      -6.462425376218e-12       1.096988517589e-15       3.581687519399e-12       6.299415172694e-13      -4.207601110604e-15 
  150       6.160541019970e-10       1.546671554698e-13      -6.470412551367e-12       1.112954500719e-15       3.513699046291e-12       6.205766489561e-13      -4.132867256465e-15 
  151       6.206638114383e-10       1.539871234709e-13      -6.475056039863e-12       1.129067718667e-15       3.447425232960e-12       6.113812640824e-13      -4.057406962658e-15 
  152       6.252467911305e-10       1.532467008260e-13      -6.476311880378e-12       1.145328684165e-15       3.382834362865e-12       6.023569010973e-13      -3.981422211798e-15 
  153       6.298016726664e-10       1.524472935923e-13      -6.474137753343e-12       1.161737894580e-15       3.319887627074e-12       5.935045050935e-13      -3.905123688397e-15 
  154       6.343270431386e-10       1.515904210046e-13      -6.468493023335e-12       1.178295831522e-15       3.258538970028e-12       5.848244130863e-13      -3.828730900588e-15 
  155       6.388214442966e-10       1.506777173246e-13      -6.459338781471e-12       1.195002960458e-15       3.198734935301e-12       5.763163392919e-13      -3.752472301840e-15 
  156       6.432833717044e-10       1.497109336899e-13      -6.446637887794e-12       1.211859730326e-15       3.140414511358e-12       5.679793604066e-13      -3.676585412680e-15 
  157       6.477112738981e-10       1.486919399631e-13      -6.430355013666e-12       1.228866573147e-15       3.083508977315e-12       5.598119008843e-13      -3.601316942409e-15 
  158       6.521035515426e-10       1.476227265808e-13      -6.410456684154e-12       1.246023903635e-15       3.027941748701e-12       5.518117182163e-13      -3.526922910822e-15 
  159       6.564585565896e-10       1.465054064027e-13      -6.386911320424e-12       1.263332118814e-15       2.973628223217e-12       5.439758882091e-13      -3.453668769928e-15 
  160       6.607745914348e-10       1.453422165606e-13      -6.359689282128e-12       1.280791597625e-15       2.920475626497e-12       5.363007902630e-13      -3.381829525664e-15 
  161       6.650500265748e-10       1.441354686731e-13      -6.328762758198e-12       1.298402655402e-15       2.868402035737e-12       5.287828160687e-13      -3.311633985139e-15 
  162       6.692836670406e-10       1.428873906581e-13      -6.294105339399e-12       1.316165403566e-15       2.817395664943e-12       5.214205970295e-13      -3.243091702155e-15 
  163       6.734744169094e-10       1.416002744004e-13      -6.255692488810e-12       1.334079876724e-15       2.767460552069e-12       5.142129465980e-13      -3.176150889393e-15 
  164       6.776211634240e-10       1.402765277260e-13      -6.213501731387e-12       1.352146076104e-15       2.718597787195e-12       5.071581432718e-13      -3.110752782209e-15 
  165       6.817227766959e-10       1.389186760144e-13      -6.167512695651e-12       1.370363968958e-15       2.670805446525e-12       5.002539192011e-13      -3.046831503283e-15 
