# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 5000, i.e. number of multipoles equal to 4999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  104       3.974089697552e-10       1.173108873541e-13      -3.622103889711e-12       4.865217283836e-16       9.612578075682e-12       1.343660391714e-12      -7.120457279752e-15 
  105       4.019141034695e-10       1.192934479625e-13      -3.714928490640e-12       4.960708357075e-16       9.371985627887e-12       1.317103457122e-12      -7.046852479804e-15 
  106       4.064439850732e-10       1.212461137775e-13      -3.807502097511e-12       5.057246138085e-16       9.138675290254e-12       1.291304552562e-12      -6.980569603335e-15 
  107       4.109983575344e-10       1.231670141665e-13      -3.899750538172e-12       5.154837203413e-16       8.912635034376e-12       1.266261231356e-12      -6.920852989172e-15 
  108       4.155768441737e-10       1.250542796795e-13      -3.991598864827e-12       5.253488282811e-16       8.693800111071e-12       1.241965015259e-12      -6.866854405824e-15 
  109       4.201789441445e-10       1.269060430796e-13      -4.082971380095e-12       5.353206260767e-16       8.482051297827e-12       1.218401193424e-12      -6.817630564844e-15 
  110       4.248040279121e-10       1.287204403736e-13      -4.173791663065e-12       5.453998178044e-16       8.277213146235e-12       1.195548621352e-12      -6.772140634181e-15 
  111       4.294513327339e-10       1.304956118431e-13      -4.263982595348e-12       5.555871233209e-16       8.079052229439e-12       1.173379519852e-12      -6.729243751538e-15 
  112       4.341199581393e-10       1.322297030744e-13      -4.353466387141e-12       5.658832784171e-16       7.887275389570e-12       1.151859273998e-12      -6.687696537730e-15 
  113       4.388088614090e-10       1.339208659897e-13      -4.442164603276e-12       5.762890349714e-16       7.701527985191e-12       1.130946232085e-12      -6.646150610038e-15 
  114       4.435168530550e-10       1.355672598776e-13      -4.529998189277e-12       5.868051611032e-16       7.521392138734e-12       1.110591504586e-12      -6.603150095568e-15 
