# DLM: Best estimate lensing noise spectra [l(l+1)/2pi] N_l's
# for l=2 to 4500, i.e. number of multipoles equal to 4499
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:MV (DIAG)              3:TT-TT                  4:TE-TE                  5:EE-EE                  6:BB-BB                  7:EB-EB                  8:TB-TB              
 4246       2.738009744255e-15       3.941704687524e-15       2.197990511393e-14       5.573603578734e-14                     -nan       2.280653962654e-14       2.354777411008e-13 
 4247       2.740801330361e-15       3.945376976107e-15       2.202877011277e-14       5.571694763352e-14                     -nan       2.282606985769e-14       2.356775599485e-13 
 4248       2.743606075732e-15       3.949070779079e-15       2.207788724922e-14       5.569812603604e-14                     -nan       2.284560879472e-14       2.358778651935e-13 
 4249       2.746423575760e-15       3.952785870719e-15       2.212723806165e-14       5.567958551797e-14                     -nan       2.286515647519e-14       2.360786584205e-13 
 4250       2.749253288917e-15       3.956521790576e-15       2.217679705715e-14       5.566133593636e-14                     -nan       2.288471322483e-14       2.362799444798e-13 
 4251       2.752094638581e-15       3.960278018698e-15       2.222653694458e-14       5.564338599244e-14                     -nan       2.290427944207e-14       2.364817290462e-13 
 4252       2.754947047028e-15       3.964054034120e-15       2.227643038109e-14       5.562574440321e-14                     -nan       2.292385552606e-14       2.366840178041e-13 
 4253       2.757809935421e-15       3.967849314854e-15       2.232644997206e-14       5.560841990144e-14                     -nan       2.294344187670e-14       2.368868164481e-13 
 4254       2.760682723819e-15       3.971663337899e-15       2.237656827112e-14       5.559142123566e-14                     -nan       2.296303889465e-14       2.370901306825e-13 
 4255       2.763564831170e-15       3.975495579232e-15       2.242675778004e-14       5.557475717016e-14                     -nan       2.298264698131e-14       2.372939662216e-13 
 4256       2.766455675311e-15       3.979345513813e-15       2.247699094880e-14       5.555843648504e-14                     -nan       2.300226653883e-14       2.374983287894e-13 
 4257       2.769354672972e-15       3.983212615582e-15       2.252724017547e-14       5.554246797620e-14                     -nan       2.302189797013e-14       2.377032241200e-13 
 4258       2.772261239771e-15       3.987096357456e-15       2.257747780623e-14       5.552686045534e-14                     -nan       2.304154167884e-14       2.379086579572e-13 
 4259       2.775174790212e-15       3.990996211334e-15       2.262767613533e-14       5.551162274996e-14                     -nan       2.306119806938e-14       2.381146360548e-13 
 4260       2.778094737691e-15       3.994911648091e-15       2.267780740503e-14       5.549676370341e-14                     -nan       2.308086754689e-14       2.383211641766e-13 
 4261       2.781020494487e-15       3.998842137582e-15       2.272784380564e-14       5.548229217485e-14                     -nan       2.310055051730e-14       2.385282480962e-13 
 4262       2.783951471769e-15       4.002787148638e-15       2.277775747540e-14       5.546821703931e-14                     -nan       2.312024738725e-14       2.387358935970e-13 
 4263       2.786887079589e-15       4.006746149067e-15       2.282752050052e-14       5.545454718765e-14                     -nan       2.313995856416e-14       2.389441064725e-13 
 4264       2.789826726886e-15       4.010718605650e-15       2.287710491512e-14       5.544129152661e-14                     -nan       2.315968445619e-14       2.391528925262e-13 
 4265       2.792769821482e-15       4.014703984149e-15       2.292648270120e-14       5.542845897876e-14                     -nan       2.317942547226e-14       2.393622575713e-13 
 4266       2.795715770085e-15       4.018701749296e-15       2.297562578861e-14       5.541605848261e-14                     -nan       2.319918202205e-14       2.395722074310e-13 
 4267       2.798663978284e-15       4.022711364798e-15       2.302450605502e-14       5.540409899251e-14                     -nan       2.321895451598e-14       2.397827479387e-13 
 4268       2.801613850553e-15       4.026732293337e-15       2.307309532590e-14       5.539258947873e-14                     -nan       2.323874336523e-14       2.399938849375e-13 
 4269       2.804564790245e-15       4.030763996567e-15       2.312136537448e-14       5.538153892743e-14                     -nan       2.325854898174e-14       2.402056242804e-13 
 4270       2.807516199595e-15       4.034805935114e-15       2.316928792172e-14       5.537095634071e-14                     -nan       2.327837177819e-14       2.404179718306e-13 
 4271       2.810467479722e-15       4.038857568576e-15       2.321683463628e-14       5.536085073658e-14                     -nan       2.329821216805e-14       2.406309334611e-13 
 4272       2.813418030619e-15       4.042918355523e-15       2.326397713448e-14       5.535123114898e-14                     -nan       2.331807056551e-14       2.408445150549e-13 
 4273       2.816367251164e-15       4.046987753494e-15       2.331068698029e-14       5.534210662781e-14                     -nan       2.333794738553e-14       2.410587225050e-13 
 4274       2.819314539109e-15       4.051065218998e-15       2.335693568529e-14       5.533348623890e-14                     -nan       2.335784304384e-14       2.412735617145e-13 
 4275       2.822259291088e-15       4.055150207515e-15       2.340269470863e-14       5.532537906406e-14                     -nan       2.337775795691e-14       2.414890385962e-13 
 4276       2.825200902609e-15       4.059242173491e-15       2.344793545702e-14       5.531779420107e-14                     -nan       2.339769254198e-14       2.417051590733e-13 
 4277       2.828138768059e-15       4.063340570342e-15       2.349262928468e-14       5.531074076368e-14                     -nan       2.341764721704e-14       2.419219290786e-13 
 4278       2.831072280698e-15       4.067444850451e-15       2.353674749331e-14       5.530422788164e-14                     -nan       2.343762240085e-14       2.421393545551e-13 
 4279       2.834000832666e-15       4.071554465168e-15       2.358026133207e-14       5.529826470067e-14                     -nan       2.345761851291e-14       2.423574414559e-13 
 4280       2.836923814974e-15       4.075668864809e-15       2.362314199757e-14       5.529286038255e-14                     -nan       2.347763597350e-14       2.425761957439e-13 
 4281       2.839840617507e-15       4.079787498655e-15       2.366536063377e-14       5.528802410502e-14                     -nan       2.349767520366e-14       2.427956233923e-13 
 4282       2.842750629026e-15       4.083909814954e-15       2.370688833204e-14       5.528376506188e-14                     -nan       2.351773662518e-14       2.430157303841e-13 
 4283       2.845653237163e-15       4.088035260916e-15       2.374769613106e-14       5.528009246297e-14                     -nan       2.353782066061e-14       2.432365227124e-13 
 4284       2.848547828422e-15       4.092163282716e-15       2.378775501681e-14       5.527701553413e-14                     -nan       2.355792773327e-14       2.434580063803e-13 
 4285       2.851433788178e-15       4.096293325493e-15       2.382703592256e-14       5.527454351731e-14                     -nan       2.357805826725e-14       2.436801874012e-13 
 4286       2.854310500678e-15       4.100424833347e-15       2.386550972881e-14       5.527268567048e-14                     -nan       2.359821268738e-14       2.439030717982e-13 
 4287       2.857177349039e-15       4.104557249342e-15       2.390314726328e-14       5.527145126770e-14                     -nan       2.361839141927e-14       2.441266656046e-13 
 4288       2.860033865218e-15       4.108689994451e-15       2.393993123803e-14       5.527084797014e-14                     -nan       2.363859492820e-14       2.443509740592e-13 
 4289       2.862880180484e-15       4.112822404335e-15       2.397589210538e-14       5.527087693310e-14                     -nan       2.365882383596e-14       2.445759991886e-13 
 4290       2.865716576485e-15       4.116953792347e-15       2.401107232447e-14       5.527153768227e-14                     -nan       2.367907880442e-14       2.448017422167e-13 
 4291       2.868543335417e-15       4.121083470565e-15       2.404551443526e-14       5.527282974123e-14                     -nan       2.369936049664e-14       2.450282043683e-13 
 4292       2.871360740023e-15       4.125210749791e-15       2.407926105858e-14       5.527475263141e-14                     -nan       2.371966957688e-14       2.452553868695e-13 
 4293       2.874169073596e-15       4.129334939547e-15       2.411235489617e-14       5.527730587207e-14                     -nan       2.374000671063e-14       2.454832909472e-13 
 4294       2.876968619975e-15       4.133455348079e-15       2.414483873075e-14       5.528048898035e-14                     -nan       2.376037256454e-14       2.457119178296e-13 
 4295       2.879759663550e-15       4.137571282351e-15       2.417675542605e-14       5.528430147123e-14                     -nan       2.378076780650e-14       2.459412687457e-13 
 4296       2.882542489260e-15       4.141682048050e-15       2.420814792685e-14       5.528874285754e-14                     -nan       2.380119310558e-14       2.461713449258e-13 
 4297       2.885317382592e-15       4.145786949581e-15       2.423905925907e-14       5.529381264997e-14                     -nan       2.382164913207e-14       2.464021476013e-13 
 4298       2.888084629586e-15       4.149885290066e-15       2.426953252976e-14       5.529951035706e-14                     -nan       2.384213655746e-14       2.466336780044e-13 
 4299       2.890844516830e-15       4.153976371347e-15       2.429961092717e-14       5.530583548516e-14                     -nan       2.386265605444e-14       2.468659373686e-13 
 4300       2.893597331461e-15       4.158059493983e-15       2.432933772081e-14       5.531278753852e-14                     -nan       2.388320829693e-14       2.470989269284e-13 
 4301       2.896343361171e-15       4.162133957248e-15       2.435875626151e-14       5.532036601918e-14                     -nan       2.390379396002e-14       2.473326479195e-13 
 4302       2.899082894200e-15       4.166199059133e-15       2.438790998141e-14       5.532857042707e-14                     -nan       2.392441372005e-14       2.475671015783e-13 
 4303       2.901816219341e-15       4.170254096343e-15       2.441684239407e-14       5.533740025992e-14                     -nan       2.394506825453e-14       2.478022891427e-13 
 4304       2.904543625938e-15       4.174298364297e-15       2.444559709447e-14       5.534685501332e-14                     -nan       2.396575824220e-14       2.480382118514e-13 
 4305       2.907265403887e-15       4.178331157128e-15       2.447421775909e-14       5.535693418069e-14                     -nan       2.398648436303e-14       2.482748709442e-13 
 4306       2.909981843637e-15       4.182351767682e-15       2.450274814596e-14       5.536763725330e-14                     -nan       2.400724729816e-14       2.485122676622e-13 
 4307       2.912693236192e-15       4.186359487515e-15       2.453123209467e-14       5.537896372022e-14                     -nan       2.402804772996e-14       2.487504032474e-13 
 4308       2.915399873104e-15       4.190353606896e-15       2.455971352644e-14       5.539091306840e-14                     -nan       2.404888634203e-14       2.489892789427e-13 
 4309       2.918102046483e-15       4.194333414804e-15       2.458823644419e-14       5.540348478258e-14                     -nan       2.406976381915e-14       2.492288959923e-13 
 4310       2.920800048991e-15       4.198298198928e-15       2.461684493255e-14       5.541667834536e-14                     -nan       2.409068084735e-14       2.494692556415e-13 
 4311       2.923494173845e-15       4.202247245663e-15       2.464558315791e-14       5.543049323714e-14                     -nan       2.411163811385e-14       2.497103591366e-13 
 4312       2.926184714814e-15       4.206179840117e-15       2.467449536852e-14       5.544492893617e-14                     -nan       2.413263630708e-14       2.499522077249e-13 
 4313       2.928871966226e-15       4.210095266102e-15       2.470362589446e-14       5.545998491851e-14                     -nan       2.415367611671e-14       2.501948026549e-13 
 4314       2.931556222959e-15       4.213992806138e-15       2.473301914773e-14       5.547566065806e-14                     -nan       2.417475823361e-14       2.504381451761e-13 
 4315       2.934237780450e-15       4.217871741451e-15       2.476271962232e-14       5.549195562652e-14                     -nan       2.419588334987e-14       2.506822365392e-13 
 4316       2.936916934692e-15       4.221731351971e-15       2.479277189419e-14       5.550886929344e-14                     -nan       2.421705215881e-14       2.509270779957e-13 
 4317       2.939593982231e-15       4.225570916333e-15       2.482322062139e-14       5.552640112615e-14                     -nan       2.423826535495e-14       2.511726707984e-13 
 4318       2.942269220172e-15       4.229389711877e-15       2.485411054407e-14       5.554455058984e-14                     -nan       2.425952363404e-14       2.514190162012e-13 
 4319       2.944942946176e-15       4.233187014645e-15       2.488548648451e-14       5.556331714749e-14                     -nan       2.428082769304e-14       2.516661154590e-13 
 4320       2.947615458461e-15       4.236962099380e-15       2.491739334721e-14       5.558270025991e-14                     -nan       2.430217823015e-14       2.519139698277e-13 
 4321       2.950287055801e-15       4.240714239529e-15       2.494987611891e-14       5.560269938569e-14                     -nan       2.432357594478e-14       2.521625805644e-13 
 4322       2.952958037530e-15       4.244442707239e-15       2.498297986864e-14       5.562331398128e-14                     -nan       2.434502153756e-14       2.524119489273e-13 
 4323       2.955628703539e-15       4.248146773355e-15       2.501674974779e-14       5.564454350091e-14                     -nan       2.436651571035e-14       2.526620761756e-13 
 4324       2.958299354276e-15       4.251825707423e-15       2.505123099012e-14       5.566638739663e-14                     -nan       2.438805916623e-14       2.529129635695e-13 
 4325       2.960970290750e-15       4.255478777688e-15       2.508646891184e-14       5.568884511828e-14                     -nan       2.440965260949e-14       2.531646123705e-13 
 4326       2.963641814528e-15       4.259105251092e-15       2.512250891163e-14       5.571191611353e-14                     -nan       2.443129674568e-14       2.534170238410e-13 
 4327       2.966314056925e-15       4.262704440985e-15       2.515938321537e-14       5.573559839605e-14                     -nan       2.445299225611e-14       2.536701978766e-13 
 4328       2.968986465943e-15       4.266275850435e-15       2.519707106115e-14       5.575988424486e-14                     -nan       2.447473972153e-14       2.539241288966e-13 
 4329       2.971658317597e-15       4.269819029400e-15       2.523553837954e-14       5.578476449042e-14                     -nan       2.449653969821e-14       2.541788099399e-13 
 4330       2.974328886564e-15       4.273333527066e-15       2.527475103659e-14       5.581022994512e-14                     -nan       2.451839274338e-14       2.544342340308e-13 
 4331       2.976997446187e-15       4.276818891839e-15       2.531467483385e-14       5.583627140321e-14                     -nan       2.454029941520e-14       2.546903941798e-13 
 4332       2.979663268468e-15       4.280274671353e-15       2.535527550829e-14       5.586287964084e-14                     -nan       2.456226027280e-14       2.549472833833e-13 
 4333       2.982325624073e-15       4.283700412461e-15       2.539651873230e-14       5.589004541603e-14                     -nan       2.458427587624e-14       2.552048946233e-13 
 4334       2.984983782328e-15       4.287095661241e-15       2.543837011360e-14       5.591775946867e-14                     -nan       2.460634678652e-14       2.554632208679e-13 
 4335       2.987637011219e-15       4.290459962994e-15       2.548079519525e-14       5.594601252048e-14                     -nan       2.462847356561e-14       2.557222550709e-13 
 4336       2.990284577392e-15       4.293792862241e-15       2.552375945561e-14       5.597479527504e-14                     -nan       2.465065677642e-14       2.559819901722e-13 
 4337       2.992925746149e-15       4.297093902725e-15       2.556722830827e-14       5.600409841774e-14                     -nan       2.467289698280e-14       2.562424190972e-13 
 4338       2.995559781454e-15       4.300362627411e-15       2.561116710204e-14       5.603391261580e-14                     -nan       2.469519474955e-14       2.565035347573e-13 
 4339       2.998185945924e-15       4.303598578484e-15       2.565554112090e-14       5.606422851826e-14                     -nan       2.471755064245e-14       2.567653300497e-13 
 4340       3.000803500835e-15       4.306801297348e-15       2.570031558396e-14       5.609503675594e-14                     -nan       2.473996522819e-14       2.570277978575e-13 
 4341       3.003411706116e-15       4.309970324629e-15       2.574545564544e-14       5.612632794144e-14                     -nan       2.476243907443e-14       2.572909310494e-13 
 4342       3.006009820352e-15       4.313105200170e-15       2.579092639462e-14       5.615809266916e-14                     -nan       2.478497274979e-14       2.575547224800e-13 
 4343       3.008597100782e-15       4.316205463035e-15       2.583669285580e-14       5.619032151524e-14                     -nan       2.480756682383e-14       2.578191649898e-13 
 4344       3.011172803299e-15       4.319270651504e-15       2.588271998827e-14       5.622300503760e-14                     -nan       2.483022186707e-14       2.580842514049e-13 
 4345       3.013736182445e-15       4.322300303076e-15       2.592897268626e-14       5.625613377588e-14                     -nan       2.485293845097e-14       2.583499745372e-13 
 4346       3.016286491417e-15       4.325293954469e-15       2.597541577891e-14       5.628969825147e-14                     -nan       2.487571714796e-14       2.586163271845e-13 
 4347       3.018822982062e-15       4.328251141617e-15       2.602201403026e-14       5.632368896747e-14                     -nan       2.489855853142e-14       2.588833021301e-13 
 4348       3.021344904876e-15       4.331171399669e-15       2.606873213915e-14       5.635809640871e-14                     -nan       2.492146317568e-14       2.591508921434e-13 
 4349       3.023851509004e-15       4.334054262992e-15       2.611553473924e-14       5.639291104169e-14                     -nan       2.494443165604e-14       2.594190899791e-13 
 4350       3.026342042242e-15       4.336899265169e-15       2.616238639895e-14       5.642812331464e-14                     -nan       2.496746454873e-14       2.596878883780e-13 
 4351       3.028815751031e-15       4.339705938998e-15       2.620925162141e-14       5.646372365744e-14                     -nan       2.499056243097e-14       2.599572800665e-13 
 4352       3.031271880460e-15       4.342473816490e-15       2.625609484445e-14       5.649970248166e-14                     -nan       2.501372588090e-14       2.602272577565e-13 
 4353       3.033709674265e-15       4.345202428874e-15       2.630288044055e-14       5.653605018050e-14                     -nan       2.503695547765e-14       2.604978141460e-13 
 4354       3.036128374825e-15       4.347891306590e-15       2.634957271679e-14       5.657275712883e-14                     -nan       2.506025180129e-14       2.607689419183e-13 
 4355       3.038527223167e-15       4.350539979293e-15       2.639613591482e-14       5.660981368317e-14                     -nan       2.508361543285e-14       2.610406337427e-13 
 4356       3.040905458958e-15       4.353147975852e-15       2.644253421085e-14       5.664721018163e-14                     -nan       2.510704695434e-14       2.613128822739e-13 
 4357       3.043262320512e-15       4.355714824346e-15       2.648873171556e-14       5.668493694396e-14                     -nan       2.513054694869e-14       2.615856801525e-13 
 4358       3.045597044782e-15       4.358240052068e-15       2.653469247410e-14       5.672298427151e-14                     -nan       2.515411599984e-14       2.618590200046e-13 
 4359       3.047908867365e-15       4.360723185523e-15       2.658038046605e-14       5.676134244723e-14                     -nan       2.517775469264e-14       2.621328944421e-13 
 4360       3.050197022498e-15       4.363163750428e-15       2.662575960538e-14       5.680000173565e-14                     -nan       2.520146361294e-14       2.624072960624e-13 
 4361       3.052460743056e-15       4.365561271709e-15       2.667079374040e-14       5.683895238286e-14                     -nan       2.522524334754e-14       2.626822174486e-13 
 4362       3.054699260557e-15       4.367915273505e-15       2.671544665372e-14       5.687818461654e-14                     -nan       2.524909448419e-14       2.629576511694e-13 
 4363       3.056911805155e-15       4.370225279162e-15       2.675968206224e-14       5.691768864590e-14                     -nan       2.527301761162e-14       2.632335897792e-13 
 4364       3.059097605641e-15       4.372490811238e-15       2.680346361709e-14       5.695745466169e-14                     -nan       2.529701331951e-14       2.635100258180e-13 
 4365       3.061255889446e-15       4.374711391500e-15       2.684675490360e-14       5.699747283621e-14                     -nan       2.532108219852e-14       2.637869518111e-13 
 4366       3.063385995005e-15       4.376886635656e-15       2.688952391574e-14       5.703773278324e-14                     -nan       2.534522477022e-14       2.640643605843e-13 
 4367       3.065487709289e-15       4.379016537909e-15       2.693175649596e-14       5.707822193602e-14                     -nan       2.536944127674e-14       2.643422462073e-13 
 4368       3.067560931407e-15       4.381101187354e-15       2.697344294041e-14       5.711892716382e-14                     -nan       2.539373189042e-14       2.646206030530e-13 
 4369       3.069605560340e-15       4.383140673340e-15       2.701457352849e-14       5.715983531148e-14                     -nan       2.541809678379e-14       2.648994254834e-13 
 4370       3.071621494937e-15       4.385135085463e-15       2.705513852289e-14       5.720093319933e-14                     -nan       2.544253612958e-14       2.651787078495e-13 
 4371       3.073608633917e-15       4.387084513571e-15       2.709512816954e-14       5.724220762326e-14                     -nan       2.546705010074e-14       2.654584444912e-13 
 4372       3.075566875870e-15       4.388989047761e-15       2.713453269766e-14       5.728364535463e-14                     -nan       2.549163887037e-14       2.657386297377e-13 
 4373       3.077496119258e-15       4.390848778381e-15       2.717334231967e-14       5.732523314031e-14                     -nan       2.551630261181e-14       2.660192579069e-13 
 4374       3.079396262409e-15       4.392663796031e-15       2.721154723126e-14       5.736695770264e-14                     -nan       2.554104149857e-14       2.663003233058e-13 
 4375       3.081267203523e-15       4.394434191559e-15       2.724913761131e-14       5.740880573942e-14                     -nan       2.556585570436e-14       2.665818202303e-13 
 4376       3.083108840669e-15       4.396160056066e-15       2.728610362195e-14       5.745076392390e-14                     -nan       2.559074540309e-14       2.668637429656e-13 
 4377       3.084921071788e-15       4.397841480903e-15       2.732243540848e-14       5.749281890477e-14                     -nan       2.561571076887e-14       2.671460857855e-13 
 4378       3.086703794687e-15       4.399478557674e-15       2.735812309943e-14       5.753495730612e-14                     -nan       2.564075197599e-14       2.674288429529e-13 
 4379       3.088456907046e-15       4.401071378232e-15       2.739315680649e-14       5.757716572746e-14                     -nan       2.566586919897e-14       2.677120087197e-13 
 4380       3.090180306413e-15       4.402620034683e-15       2.742752662453e-14       5.761943074370e-14                     -nan       2.569106261248e-14       2.679955773269e-13 
 4381       3.091873890205e-15       4.404124619385e-15       2.746122263161e-14       5.766173890510e-14                     -nan       2.571633239143e-14       2.682795430040e-13 
 4382       3.093537555708e-15       4.405585224947e-15       2.749423488892e-14       5.770407673731e-14                     -nan       2.574167871090e-14       2.685638999700e-13 
 4383       3.095171200081e-15       4.407001944230e-15       2.752655344083e-14       5.774643074132e-14                     -nan       2.576710174618e-14       2.688486424324e-13 
 4384       3.096774720347e-15       4.408374870348e-15       2.755816831481e-14       5.778878739345e-14                     -nan       2.579260167274e-14       2.691337645879e-13 
 4385       3.098348013402e-15       4.409704096667e-15       2.758906952150e-14       5.783113314534e-14                     -nan       2.581817866628e-14       2.694192606219e-13 
 4386       3.099890976010e-15       4.410989716806e-15       2.761924705463e-14       5.787345442394e-14                     -nan       2.584383290265e-14       2.697051247090e-13 
 4387       3.101403504805e-15       4.412231824635e-15       2.764869089107e-14       5.791573763151e-14                     -nan       2.586956455795e-14       2.699913510125e-13 
 4388       3.102885496287e-15       4.413430514279e-15       2.767739099076e-14       5.795796914556e-14                     -nan       2.589537380844e-14       2.702779336846e-13 
 4389       3.104336846829e-15       4.414585880115e-15       2.770533729677e-14       5.800013531888e-14                     -nan       2.592126083058e-14       2.705648668665e-13 
 4390       3.105757452670e-15       4.415698016773e-15       2.773251973521e-14       5.804222247950e-14                     -nan       2.594722580104e-14       2.708521446882e-13 
 4391       3.107147209920e-15       4.416767019136e-15       2.775892821531e-14       5.808421693071e-14                     -nan       2.597326889669e-14       2.711397612688e-13 
 4392       3.108506014556e-15       4.417792982342e-15       2.778455262933e-14       5.812610495101e-14                     -nan       2.599939029458e-14       2.714277107159e-13 
 4393       3.109833762424e-15       4.418776001782e-15       2.780938285261e-14       5.816787279408e-14                     -nan       2.602559017198e-14       2.717159871264e-13 
 4394       3.111130349240e-15       4.419716173099e-15       2.783340874351e-14       5.820950668885e-14                     -nan       2.605186870635e-14       2.720045845857e-13 
 4395       3.112395670586e-15       4.420613592193e-15       2.785662014345e-14       5.825099283938e-14                     -nan       2.607822607532e-14       2.722934971683e-13 
 4396       3.113629621916e-15       4.421468355216e-15       2.787900687687e-14       5.829231742493e-14                     -nan       2.610466245677e-14       2.725827189374e-13 
 4397       3.114832098550e-15       4.422280558574e-15       2.790055875122e-14       5.833346659989e-14                     -nan       2.613117802873e-14       2.728722439453e-13 
 4398       3.116002995676e-15       4.423050298930e-15       2.792126555697e-14       5.837442649380e-14                     -nan       2.615777296946e-14       2.731620662327e-13 
 4399       3.117142208353e-15       4.423777673198e-15       2.794111706758e-14       5.841518321132e-14                     -nan       2.618444745741e-14       2.734521798296e-13 
 4400       3.118249631505e-15       4.424462778551e-15       2.796010303952e-14       5.845572283222e-14                     -nan       2.621120167121e-14       2.737425787546e-13 
 4401       3.119325159928e-15       4.425105712413e-15       2.797821321220e-14       5.849603141137e-14                     -nan       2.623803578972e-14       2.740332570151e-13 
 4402       3.120368688282e-15       4.425706572464e-15       2.799543730804e-14       5.853609497872e-14                     -nan       2.626494999197e-14       2.743242086073e-13 
 4403       3.121380111097e-15       4.426265456642e-15       2.801176503241e-14       5.857589953928e-14                     -nan       2.629194445722e-14       2.746154275164e-13 
 4404       3.122359322773e-15       4.426782463137e-15       2.802718607363e-14       5.861543107312e-14                     -nan       2.631901936488e-14       2.749069077163e-13 
 4405       3.123306272501e-15       4.427257728671e-15       2.804169345428e-14       5.865467622424e-14                     -nan       2.634617484089e-14       2.751986437464e-13 
 4406       3.124221129251e-15       4.427691543458e-15       2.805529359734e-14       5.869362436968e-14                     -nan       2.637341079625e-14       2.754906324451e-13 
 4407       3.125104117334e-15       4.428084236627e-15       2.806799629352e-14       5.873226555726e-14                     -nan       2.640072708793e-14       2.757828712218e-13 
 4408       3.125955461529e-15       4.428436137978e-15       2.807981135299e-14       5.877058981732e-14                     -nan       2.642812357247e-14       2.760753574813e-13 
 4409       3.126775387083e-15       4.428747577986e-15       2.809074860539e-14       5.880858716270e-14                     -nan       2.645560010607e-14       2.763680886234e-13 
 4410       3.127564119708e-15       4.429018887801e-15       2.810081789985e-14       5.884624758870e-14                     -nan       2.648315654452e-14       2.766610620428e-13 
 4411       3.128321885585e-15       4.429250399246e-15       2.811002910500e-14       5.888356107315e-14                     -nan       2.651079274321e-14       2.769542751294e-13 
 4412       3.129048911363e-15       4.429442444821e-15       2.811839210897e-14       5.892051757631e-14                     -nan       2.653850855717e-14       2.772477252682e-13 
 4413       3.129745424159e-15       4.429595357699e-15       2.812591681941e-14       5.895710704092e-14                     -nan       2.656630384102e-14       2.775414098391e-13 
 4414       3.130411651558e-15       4.429709471730e-15       2.813261316350e-14       5.899331939217e-14                     -nan       2.659417844900e-14       2.778353262173e-13 
 4415       3.131047821613e-15       4.429785121441e-15       2.813849108798e-14       5.902914453767e-14                     -nan       2.662213223498e-14       2.781294717727e-13 
 4416       3.131654162849e-15       4.429822642035e-15       2.814356055911e-14       5.906457236751e-14                     -nan       2.665016505239e-14       2.784238438706e-13 
 4417       3.132230904256e-15       4.429822369392e-15       2.814783156274e-14       5.909959275414e-14                     -nan       2.667827675433e-14       2.787184398711e-13 
 4418       3.132778275297e-15       4.429784640069e-15       2.815131410430e-14       5.913419555247e-14                     -nan       2.670646719348e-14       2.790132571295e-13 
 4419       3.133296505904e-15       4.429709791300e-15       2.815401820878e-14       5.916837059980e-14                     -nan       2.673473622213e-14       2.793082929959e-13 
 4420       3.133785826476e-15       4.429598161000e-15       2.815595392079e-14       5.920210771580e-14                     -nan       2.676308369219e-14       2.796035448157e-13 
 4421       3.134246467887e-15       4.429450087760e-15       2.815713130455e-14       5.923539670255e-14                     -nan       2.679150945517e-14       2.798990099293e-13 
 4422       3.134678661479e-15       4.429265910850e-15       2.815756044389e-14       5.926822734448e-14                     -nan       2.682001336220e-14       2.801946856719e-13 
 4423       3.135082639066e-15       4.429045970222e-15       2.815725144228e-14       5.930058940842e-14                     -nan       2.684859526401e-14       2.804905693741e-13 
 4424       3.135458632931e-15       4.428790606505e-15       2.815621442283e-14       5.933247264350e-14                     -nan       2.687725501095e-14       2.807866583611e-13 
 4425       3.135806875832e-15       4.428500161010e-15       2.815445952832e-14       5.936386678124e-14                     -nan       2.690599245297e-14       2.810829499534e-13 
 4426       3.136127600995e-15       4.428174975727e-15       2.815199692118e-14       5.939476153546e-14                     -nan       2.693480743963e-14       2.813794414665e-13 
 4427       3.136421042121e-15       4.427815393327e-15       2.814883678352e-14       5.942514660233e-14                     -nan       2.696369982011e-14       2.816761302108e-13 
 4428       3.136687433381e-15       4.427421757164e-15       2.814498931714e-14       5.945501166031e-14                     -nan       2.699266944319e-14       2.819730134918e-13 
 4429       3.136927009421e-15       4.426994411273e-15       2.814046474356e-14       5.948434637018e-14                     -nan       2.702171615724e-14       2.822700886099e-13 
 4430       3.137140005357e-15       4.426533700371e-15       2.813527330398e-14       5.951314037501e-14                     -nan       2.705083981027e-14       2.825673528608e-13 
 4431       3.137326656780e-15       4.426039969857e-15       2.812942525935e-14       5.954138330016e-14                     -nan       2.708004024989e-14       2.828648035349e-13 
 4432       3.137487199755e-15       4.425513565813e-15       2.812293089033e-14       5.956906475325e-14                     -nan       2.710931732329e-14       2.831624379176e-13 
 4433       3.137621870818e-15       4.424954835006e-15       2.811580049737e-14       5.959617432417e-14                     -nan       2.713867087730e-14       2.834602532895e-13 
 4434       3.137730906981e-15       4.424364124885e-15       2.810804440062e-14       5.962270158507e-14                     -nan       2.716810075834e-14       2.837582469261e-13 
 4435       3.137814545731e-15       4.423741783584e-15       2.809967294005e-14       5.964863609035e-14                     -nan       2.719760681245e-14       2.840564160979e-13 
 4436       3.137873025026e-15       4.423088159921e-15       2.809069647537e-14       5.967396737663e-14                     -nan       2.722718888525e-14       2.843547580703e-13 
 4437       3.137906583303e-15       4.422403603398e-15       2.808112538611e-14       5.969868496277e-14                     -nan       2.725684682201e-14       2.846532701038e-13 
 4438       3.137915459470e-15       4.421688464205e-15       2.807097007160e-14       5.972277834983e-14                     -nan       2.728658046755e-14       2.849519494538e-13 
 4439       3.137899892915e-15       4.420943093216e-15       2.806024095097e-14       5.974623702110e-14                     -nan       2.731638966635e-14       2.852507933709e-13 
 4440       3.137860123497e-15       4.420167841991e-15       2.804894846318e-14       5.976905044203e-14                     -nan       2.734627426246e-14       2.855497991003e-13 
 4441       3.137796391553e-15       4.419363062776e-15       2.803710306704e-14       5.979120806029e-14                     -nan       2.737623409955e-14       2.858489638825e-13 
 4442       3.137708937896e-15       4.418529108506e-15       2.802471524119e-14       5.981269930572e-14                     -nan       2.740626902088e-14       2.861482849528e-13 
