# dimensionless DLM: total delensed [l(l+1)/2pi] C_l's
# for l=2 to 4500, i.e. number of multipoles equal to 4499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  137       5.540125336480e-10       1.570649477981e-13      -6.137426805202e-12       2.166983507968e-16       4.540750113005e-12       7.552890288008e-13       2.177036922286e+05 
  138       5.588603591130e-10       1.572373302139e-13      -6.181952469575e-12       2.198484034416e-16       4.449226006312e-12       7.437706875829e-13       1.770308037262e+05 
  139       5.636994888720e-10       1.573403515598e-13      -6.223791740264e-12       2.230206236262e-16       4.360204367196e-12       7.325003080045e-13       1.371220905429e+05 
  140       5.685284267790e-10       1.573740412231e-13      -6.262881507740e-12       2.262149786562e-16       4.273567632106e-12       7.214611712722e-13       9.869247262669e+04 
  141       5.733455998800e-10       1.573385135179e-13      -6.299159615780e-12       2.294314348876e-16       4.189182137314e-12       7.106344864117e-13       6.249478383550e+04 
  142       5.781493567597e-10       1.572339694590e-13      -6.332564900558e-12       2.326699577146e-16       4.106897761327e-12       6.999993445446e-13       2.932042216880e+04 
  143       5.829379658886e-10       1.570606985352e-13      -6.363037229728e-12       2.359305115565e-16       4.026547567303e-12       6.895326731659e-13       0.000000000000e+00 
  144       5.877097543653e-10       1.568190937191e-13      -6.390518088218e-12       2.392130588455e-16       3.947982827647e-12       6.792145846872e-13      -2.477736998850e+04 
  145       5.924635430471e-10       1.565096944171e-13      -6.414952318145e-12       2.425175569060e-16       3.871182744306e-12       6.690451128750e-13      -4.502766905286e+04 
  146       5.971982513750e-10       1.561331511449e-13      -6.436286625534e-12       2.458439607418e-16       3.796154916030e-12       6.590290471655e-13      -6.096296359010e+04 
  147       6.019127599926e-10       1.556902145063e-13      -6.454469090885e-12       2.491922239896e-16       3.722900774617e-12       6.491706719669e-13      -7.281541871335e+04 
  148       6.066059099005e-10       1.551817370423e-13      -6.469449211395e-12       2.525622989003e-16       3.651415430679e-12       6.394737519386e-13      -8.083769034326e+04 
  149       6.112765016103e-10       1.546086750817e-13      -6.481177943199e-12       2.559541363203e-16       3.581687519399e-12       6.299415172694e-13      -8.530331729940e+04 
  150       6.159232942985e-10       1.539720905905e-13      -6.489607743591e-12       2.593676856731e-16       3.513699046291e-12       6.205766489561e-13      -8.650711339164e+04 
  151       6.205450049606e-10       1.532731530218e-13      -6.494692613266e-12       2.628028949409e-16       3.447425232960e-12       6.113812640824e-13      -8.476555951153e+04 
  152       6.251403075654e-10       1.525131411660e-13      -6.496388138540e-12       2.662597106455e-16       3.382834362865e-12       6.023569010973e-13      -8.041719572372e+04 
  153       6.297078322090e-10       1.516934450001e-13      -6.494651533590e-12       2.697380778303e-16       3.319887627074e-12       5.935045050935e-13      -7.382301335732e+04 
  154       6.342461642687e-10       1.508155675380e-13      -6.489441682679e-12       2.732379400415e-16       3.258538970028e-12       5.848244130863e-13      -6.536684709732e+04 
  155       6.387538435575e-10       1.498811266801e-13      -6.480719182391e-12       2.767592393096e-16       3.198734935301e-12       5.763163392919e-13      -5.545576707596e+04 
  156       6.432293634776e-10       1.488918570635e-13      -6.468446383859e-12       2.803019161307e-16       3.140414511358e-12       5.679793604066e-13      -4.452047096411e+04 
