# Intensity and polariztion noise spectra, DLM: Noise spectra for temperature and polarization
# for l=2 to 4500,
#    1:l                      2:Nl (temp)              3:Nl (pol)           
       3.019000000000e+03       8.470928593502e-06       6.075220648830e-07 
       3.020000000000e+03       8.468470789695e-06       6.076377207461e-07 
       3.021000000000e+03       8.466017036969e-06       6.077534849388e-07 
       3.022000000000e+03       8.463565255998e-06       6.078693574674e-07 
       3.023000000000e+03       8.461117099240e-06       6.079853383385e-07 
       3.024000000000e+03       8.458672145957e-06       6.081014275585e-07 
       3.025000000000e+03       8.456229975686e-06       6.082176251341e-07 
       3.026000000000e+03       8.453790996812e-06       6.083339310719e-07 
       3.027000000000e+03       8.451354789022e-06       6.084503453786e-07 
       3.028000000000e+03       8.448922588863e-06       6.085668680611e-07 
       3.029000000000e+03       8.446492319448e-06       6.086834991261e-07 
       3.030000000000e+03       8.444065217334e-06       6.088002385806e-07 
       3.031000000000e+03       8.441642104320e-06       6.089170864315e-07 
       3.032000000000e+03       8.439220904564e-06       6.090340426859e-07 
       3.033000000000e+03       8.436802854020e-06       6.091511073509e-07 
       3.034000000000e+03       8.434387946623e-06       6.092682804336e-07 
       3.035000000000e+03       8.431976589975e-06       6.093855619412e-07 
       3.036000000000e+03       8.429567537029e-06       6.095029518811e-07 
       3.037000000000e+03       8.427161609201e-06       6.096204502605e-07 
       3.038000000000e+03       8.424850587753e-06       6.097380570869e-07 
       3.039000000000e+03       8.422450876741e-06       6.098557723677e-07 
       3.040000000000e+03       8.419961689361e-06       6.099735961106e-07 
       3.041000000000e+03       8.417567375245e-06       6.100915283229e-07 
       3.042000000000e+03       8.415176569535e-06       6.102095690125e-07 
       3.043000000000e+03       8.412788026666e-06       6.103277181871e-07 
       3.044000000000e+03       8.410402154086e-06       6.104459758543e-07 
       3.045000000000e+03       8.408020184921e-06       6.105643420221e-07 
       3.046000000000e+03       8.405640048224e-06       6.106828166983e-07 
       3.047000000000e+03       8.403262977136e-06       6.108013998909e-07 
       3.048000000000e+03       8.400889378435e-06       6.109200916080e-07 
       3.049000000000e+03       8.398518007835e-06       6.110388918576e-07 
       3.050000000000e+03       8.396058493352e-06       6.111578006478e-07 
       3.051000000000e+03       8.393693227608e-06       6.112768179869e-07 
       3.052000000000e+03       8.391330997731e-06       6.113959438831e-07 
       3.053000000000e+03       8.388970972910e-06       6.115151783448e-07 
       3.054000000000e+03       8.386613559965e-06       6.116345213804e-07 
       3.055000000000e+03       8.384259990025e-06       6.117539729982e-07 
       3.056000000000e+03       8.381908195637e-06       6.118735332068e-07 
       3.057000000000e+03       8.379559407944e-06       6.119932020149e-07 
       3.058000000000e+03       8.377213621019e-06       6.121129794309e-07 
       3.059000000000e+03       8.374870828945e-06       6.122328654636e-07 
       3.060000000000e+03       8.372439985884e-06       6.123528601219e-07 
       3.061000000000e+03       8.370102357255e-06       6.124729634143e-07 
       3.062000000000e+03       8.367767706038e-06       6.125931753500e-07 
       3.063000000000e+03       8.365435202860e-06       6.127134959377e-07 
       3.064000000000e+03       8.363105665593e-06       6.128339251864e-07 
       3.065000000000e+03       8.360779088359e-06       6.129544631053e-07 
       3.066000000000e+03       8.358455053753e-06       6.130751097035e-07 
       3.067000000000e+03       8.356133556121e-06       6.131958649901e-07 
       3.068000000000e+03       8.353815001206e-06       6.133167289743e-07 
       3.069000000000e+03       8.351498971834e-06       6.134377016655e-07 
       3.070000000000e+03       8.349095807921e-06       6.135587830730e-07 
       3.071000000000e+03       8.346785238936e-06       6.136799732062e-07 
       3.072000000000e+03       8.344477178470e-06       6.138012720746e-07 
       3.073000000000e+03       8.342171620911e-06       6.139226796877e-07 
       3.074000000000e+03       8.339868971639e-06       6.140441960551e-07 
       3.075000000000e+03       8.337479234013e-06       6.141658211866e-07 
       3.076000000000e+03       8.335181577284e-06       6.142875550917e-07 
       3.077000000000e+03       8.332887222507e-06       6.144093977802e-07 
       3.078000000000e+03       8.330594520849e-06       6.145313492621e-07 
       3.079000000000e+03       8.328304699083e-06       6.146534095471e-07 
       3.080000000000e+03       8.325928656593e-06       6.147755786453e-07 
       3.081000000000e+03       8.323643771236e-06       6.148978565666e-07 
       3.082000000000e+03       8.321361748775e-06       6.150202433211e-07 
       3.083000000000e+03       8.319082173099e-06       6.151427389189e-07 
       3.084000000000e+03       8.316805448981e-06       6.152653433702e-07 
       3.085000000000e+03       8.314442549947e-06       6.153880566854e-07 
       3.086000000000e+03       8.312170296199e-06       6.155108788745e-07 
       3.087000000000e+03       8.309900877272e-06       6.156338099482e-07 
       3.088000000000e+03       8.307633877437e-06       6.157568499166e-07 
       3.089000000000e+03       8.305369701168e-06       6.158799987904e-07 
       3.090000000000e+03       8.303018986183e-06       6.160032565800e-07 
       3.091000000000e+03       8.300760045155e-06       6.161266232962e-07 
       3.092000000000e+03       8.298503091293e-06       6.162500989494e-07 
       3.093000000000e+03       8.296248529041e-06       6.163736835505e-07 
       3.094000000000e+03       8.293908284578e-06       6.164973771101e-07 
       3.095000000000e+03       8.291658913528e-06       6.166211796392e-07 
       3.096000000000e+03       8.289411508160e-06       6.167450911486e-07 
       3.097000000000e+03       8.287166882096e-06       6.168691116493e-07 
       3.098000000000e+03       8.284924620376e-06       6.169932411522e-07 
       3.099000000000e+03       8.282596722461e-06       6.171174796685e-07 
       3.100000000000e+03       8.280359597189e-06       6.172418272093e-07 
       3.101000000000e+03       8.278124001663e-06       6.173662837856e-07 
       3.102000000000e+03       8.275891158150e-06       6.174908494088e-07 
       3.103000000000e+03       8.273573533387e-06       6.176155240902e-07 
       3.104000000000e+03       8.271345782922e-06       6.177403078411e-07 
       3.105000000000e+03       8.269119950187e-06       6.178652006729e-07 
       3.106000000000e+03       8.266809772236e-06       6.179902025971e-07 
       3.107000000000e+03       8.264588591487e-06       6.181153136252e-07 
       3.108000000000e+03       8.262370130168e-06       6.182405337688e-07 
       3.109000000000e+03       8.260066533371e-06       6.183658630395e-07 
       3.110000000000e+03       8.257852692021e-06       6.184913014491e-07 
       3.111000000000e+03       8.255641145402e-06       6.186168490092e-07 
       3.112000000000e+03       8.253431888236e-06       6.187425057317e-07 
       3.113000000000e+03       8.251138349140e-06       6.188682716285e-07 
       3.114000000000e+03       8.248933669566e-06       6.189941467114e-07 
       3.115000000000e+03       8.246730855475e-06       6.191201309925e-07 
       3.116000000000e+03       8.244444194912e-06       6.192462244838e-07 
       3.117000000000e+03       8.242246335197e-06       6.193724271974e-07 
       3.118000000000e+03       8.240050325479e-06       6.194987391454e-07 
       3.119000000000e+03       8.237770904260e-06       6.196251603401e-07 
       3.120000000000e+03       8.235579409491e-06       6.197516907938e-07 
       3.121000000000e+03       8.233390565040e-06       6.198783305186e-07 
       3.122000000000e+03       8.231117520397e-06       6.200050795271e-07 
       3.123000000000e+03       8.228933159642e-06       6.201319378316e-07 
       3.124000000000e+03       8.226751025772e-06       6.202589054447e-07 
       3.125000000000e+03       8.224485126580e-06       6.203859823789e-07 
       3.126000000000e+03       8.222306630495e-06       6.205131686468e-07 
       3.127000000000e+03       8.220131160925e-06       6.206404642610e-07 
       3.128000000000e+03       8.217957490394e-06       6.207678692343e-07 
       3.129000000000e+03       8.215700905605e-06       6.208953835795e-07 
       3.130000000000e+03       8.213531239764e-06       6.210230073094e-07 
       3.131000000000e+03       8.211363765264e-06       6.211507404368e-07 
       3.132000000000e+03       8.209113810546e-06       6.212785829747e-07 
       3.133000000000e+03       8.206950717629e-06       6.214065349362e-07 
       3.134000000000e+03       8.204705162138e-06       6.215345963342e-07 
       3.135000000000e+03       8.202546430577e-06       6.216627671818e-07 
       3.136000000000e+03       8.200389458308e-06       6.217910474923e-07 
       3.137000000000e+03       8.198150457050e-06       6.219194372789e-07 
       3.138000000000e+03       8.195997816166e-06       6.220479365548e-07 
       3.139000000000e+03       8.193763163859e-06       6.221765453334e-07 
       3.140000000000e+03       8.191614834354e-06       6.223052636280e-07 
       3.141000000000e+03       8.189468646063e-06       6.224340914521e-07 
       3.142000000000e+03       8.187239660198e-06       6.225630288192e-07 
       3.143000000000e+03       8.185098159894e-06       6.226920757428e-07 
       3.144000000000e+03       8.182873879769e-06       6.228212322367e-07 
       3.145000000000e+03       8.180735828717e-06       6.229504983143e-07 
       3.146000000000e+03       8.178599488185e-06       6.230798739895e-07 
       3.147000000000e+03       8.176381613471e-06       6.232093592759e-07 
       3.148000000000e+03       8.174249505653e-06       6.233389541876e-07 
       3.149000000000e+03       8.172035881192e-06       6.234686587382e-07 
       3.150000000000e+03       8.169907986530e-06       6.235984729419e-07 
       3.151000000000e+03       8.167697781216e-06       6.237283968125e-07 
       3.152000000000e+03       8.165574486094e-06       6.238584303641e-07 
       3.153000000000e+03       8.163452462182e-06       6.239885736108e-07 
       3.154000000000e+03       8.161248965924e-06       6.241188265668e-07 
       3.155000000000e+03       8.159130701430e-06       6.242491892463e-07 
       3.156000000000e+03       8.156930982331e-06       6.243796616636e-07 
       3.157000000000e+03       8.154817269191e-06       6.245102438330e-07 
       3.158000000000e+03       8.152704804170e-06       6.246409357688e-07 
       3.159000000000e+03       8.150511316609e-06       6.247717374855e-07 
       3.160000000000e+03       8.148403374275e-06       6.249026489977e-07 
       3.161000000000e+03       8.146213211436e-06       6.250336703197e-07 
       3.162000000000e+03       8.144109367542e-06       6.251648014663e-07 
       3.163000000000e+03       8.142006748837e-06       6.252960424520e-07 
       3.164000000000e+03       8.139823151812e-06       6.254273932916e-07 
       3.165000000000e+03       8.137724198714e-06       6.255588539999e-07 
       3.166000000000e+03       8.135544285008e-06       6.256904245916e-07 
       3.167000000000e+03       8.133449383886e-06       6.258221050816e-07 
       3.168000000000e+03       8.131273135095e-06       6.259538954848e-07 
