# DLM: Best estimate lensing noise spectra [l(l+1)/2pi] N_l's
# for l=2 to 4500, i.e. number of multipoles equal to 4499
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:MV (DIAG)              3:TT-TT                  4:TE-TE                  5:EE-EE                  6:BB-BB                  7:EB-EB                  8:TB-TB              
 4052       2.505536981326e-15       3.624077368897e-15       2.062987647079e-14       5.386418037725e-14                     -nan       1.950781713107e-14       2.047636504520e-13 
 4053       2.506762664683e-15       3.625829043951e-15       2.063303024306e-14       5.389661729236e-14                     -nan       1.952283062068e-14       2.049264135436e-13 
 4054       2.507980870869e-15       3.627568477127e-15       2.063598075701e-14       5.392951987296e-14                     -nan       1.953786950478e-14       2.050894055586e-13 
 4055       2.509191585901e-15       3.629295743803e-15       2.063872666281e-14       5.396287706000e-14                     -nan       1.955293402750e-14       2.052526204686e-13 
 4056       2.510394833909e-15       3.631010961032e-15       2.064126823848e-14       5.399667633874e-14                     -nan       1.956802441806e-14       2.054160508531e-13 
 4057       2.511590639086e-15       3.632714246128e-15       2.064360576307e-14       5.403090516877e-14                     -nan       1.958314090607e-14       2.055796892768e-13 
 4058       2.512779025689e-15       3.634405716664e-15       2.064573951660e-14       5.406555098404e-14                     -nan       1.959828372157e-14       2.057435282891e-13 
 4059       2.513960018042e-15       3.636085490471e-15       2.064766978009e-14       5.410060119278e-14                     -nan       1.961345309499e-14       2.059075604247e-13 
 4060       2.515133640533e-15       3.637753685639e-15       2.064939683555e-14       5.413604317755e-14                     -nan       1.962864925718e-14       2.060717782032e-13 
 4061       2.516299917612e-15       3.639410420516e-15       2.065092096599e-14       5.417186429515e-14                     -nan       1.964387243940e-14       2.062361741290e-13 
 4062       2.517458873798e-15       3.641055813710e-15       2.065224245541e-14       5.420805187669e-14                     -nan       1.965912287331e-14       2.064007406916e-13 
 4063       2.518610533673e-15       3.642689984090e-15       2.065336158881e-14       5.424459322749e-14                     -nan       1.967440079100e-14       2.065654703657e-13 
 4064       2.519754921883e-15       3.644313050781e-15       2.065427865218e-14       5.428147562713e-14                     -nan       1.968970642495e-14       2.067303556105e-13 
 4065       2.520892063140e-15       3.645925133172e-15       2.065499393251e-14       5.431868632938e-14                     -nan       1.970504000806e-14       2.068953888706e-13 
 4066       2.522021982222e-15       3.647526350908e-15       2.065550771779e-14       5.435621256224e-14                     -nan       1.972040177365e-14       2.070605625751e-13 
 4067       2.523144703970e-15       3.649116823897e-15       2.065582029700e-14       5.439404152786e-14                     -nan       1.973579195543e-14       2.072258691384e-13 
 4068       2.524260253292e-15       3.650696672305e-15       2.065593196013e-14       5.443216040259e-14                     -nan       1.975121078755e-14       2.073913009596e-13 
 4069       2.525368655160e-15       3.652266016559e-15       2.065584299817e-14       5.447055633692e-14                     -nan       1.976665850454e-14       2.075568504228e-13 
 4070       2.526469934611e-15       3.653824977348e-15       2.065555370310e-14       5.450921645548e-14                     -nan       1.978213534136e-14       2.077225098970e-13 
 4071       2.527564116748e-15       3.655373675620e-15       2.065506436791e-14       5.454812785700e-14                     -nan       1.979764153339e-14       2.078882717360e-13 
 4072       2.528651226739e-15       3.656912232585e-15       2.065437528658e-14       5.458727761435e-14                     -nan       1.981317731641e-14       2.080541282785e-13 
 4073       2.529731289817e-15       3.658440769713e-15       2.065348675411e-14       5.462665277446e-14                     -nan       1.982874292661e-14       2.082200718483e-13 
 4074       2.530804331281e-15       3.659959408736e-15       2.065239906649e-14       5.466624035834e-14                     -nan       1.984433860061e-14       2.083860947536e-13 
 4075       2.531870376495e-15       3.661468271646e-15       2.065111252072e-14       5.470602736106e-14                     -nan       1.985996457542e-14       2.085521892880e-13 
 4076       2.532929450889e-15       3.662967480699e-15       2.064962741480e-14       5.474600075173e-14                     -nan       1.987562108848e-14       2.087183477295e-13 
 4077       2.533981579957e-15       3.664457158411e-15       2.064794404774e-14       5.478614747348e-14                     -nan       1.989130837764e-14       2.088845623411e-13 
 4078       2.535026789260e-15       3.665937427560e-15       2.064606271956e-14       5.482645444345e-14                     -nan       1.990702668117e-14       2.090508253707e-13 
 4079       2.536065104425e-15       3.667408411186e-15       2.064398373127e-14       5.486690855278e-14                     -nan       1.992277623773e-14       2.092171290509e-13 
 4080       2.537096551143e-15       3.668870232592e-15       2.064170738491e-14       5.490749666657e-14                     -nan       1.993855728644e-14       2.093834655992e-13 
 4081       2.538121155171e-15       3.670323015342e-15       2.063923398351e-14       5.494820562389e-14                     -nan       1.995437006679e-14       2.095498272178e-13 
 4082       2.539138942333e-15       3.671766883264e-15       2.063656383111e-14       5.498902223776e-14                     -nan       1.997021481870e-14       2.097162060938e-13 
 4083       2.540149938517e-15       3.673201960448e-15       2.063369723278e-14       5.502993329512e-14                     -nan       1.998609178252e-14       2.098825943989e-13 
 4084       2.541154169678e-15       3.674628371246e-15       2.063063449457e-14       5.507092555683e-14                     -nan       2.000200119899e-14       2.100489842897e-13 
 4085       2.542151661838e-15       3.676046240275e-15       2.062737592357e-14       5.511198575763e-14                     -nan       2.001794330930e-14       2.102153679076e-13 
 4086       2.543142441081e-15       3.677455692413e-15       2.062392182787e-14       5.515310060616e-14                     -nan       2.003391835501e-14       2.103817373787e-13 
 4087       2.544126533562e-15       3.678856852803e-15       2.062027251655e-14       5.519425678491e-14                     -nan       2.004992657814e-14       2.105480848138e-13 
 4088       2.545103965497e-15       3.680249846850e-15       2.061642829974e-14       5.523544095023e-14                     -nan       2.006596822110e-14       2.107144023085e-13 
 4089       2.546074763171e-15       3.681634800225e-15       2.061238948857e-14       5.527663973228e-14                     -nan       2.008204352672e-14       2.108806819430e-13 
 4090       2.547038952935e-15       3.683011838861e-15       2.060815639517e-14       5.531783973507e-14                     -nan       2.009815273826e-14       2.110469157824e-13 
 4091       2.547996561206e-15       3.684381088956e-15       2.060372933270e-14       5.535902753638e-14                     -nan       2.011429609939e-14       2.112130958763e-13 
 4092       2.548947614465e-15       3.685742676970e-15       2.059910861534e-14       5.540018968779e-14                     -nan       2.013047385420e-14       2.113792142592e-13 
 4093       2.549892172525e-15       3.687096764442e-15       2.059429558032e-14       5.544131260967e-14                     -nan       2.014668620283e-14       2.115452642040e-13 
 4094       2.550830428452e-15       3.688443652563e-15       2.058929565808e-14       5.548238227575e-14                     -nan       2.016293316829e-14       2.117112439887e-13 
 4095       2.551762608998e-15       3.689783677973e-15       2.058411531312e-14       5.552338452742e-14                     -nan       2.017921472915e-14       2.118771531434e-13 
 4096       2.552688941371e-15       3.691117177988e-15       2.057876102293e-14       5.556430517855e-14                     -nan       2.019553086391e-14       2.120429911975e-13 
 4097       2.553609653238e-15       3.692444490596e-15       2.057323927807e-14       5.560513001545e-14                     -nan       2.021188155094e-14       2.122087576799e-13 
 4098       2.554524972723e-15       3.693765954461e-15       2.056755658208e-14       5.564584479693e-14                     -nan       2.022826676853e-14       2.123744521186e-13 
 4099       2.555435128406e-15       3.695081908920e-15       2.056171945157e-14       5.568643525420e-14                     -nan       2.024468649485e-14       2.125400740413e-13 
 4100       2.556340349327e-15       3.696392693985e-15       2.055573441619e-14       5.572688709092e-14                     -nan       2.026114070798e-14       2.127056229749e-13 
 4101       2.557240864983e-15       3.697698650346e-15       2.054960801864e-14       5.576718598314e-14                     -nan       2.027762938588e-14       2.128710984456e-13 
 4102       2.558136905329e-15       3.699000119366e-15       2.054334681469e-14       5.580731757928e-14                     -nan       2.029415250644e-14       2.130364999792e-13 
 4103       2.559028700780e-15       3.700297443086e-15       2.053695737317e-14       5.584726750017e-14                     -nan       2.031071004742e-14       2.132018271006e-13 
 4104       2.559916482209e-15       3.701590964223e-15       2.053044627600e-14       5.588702133896e-14                     -nan       2.032730198647e-14       2.133670793343e-13 
 4105       2.560800480948e-15       3.702881026172e-15       2.052382011819e-14       5.592656466116e-14                     -nan       2.034392830118e-14       2.135322562041e-13 
 4106       2.561680928790e-15       3.704167973005e-15       2.051708550783e-14       5.596588300457e-14                     -nan       2.036058896898e-14       2.136973572331e-13 
 4107       2.562558057987e-15       3.705452149472e-15       2.051024906612e-14       5.600496187934e-14                     -nan       2.037728396724e-14       2.138623819439e-13 
 4108       2.563432101251e-15       3.706733901001e-15       2.050331742738e-14       5.604378676786e-14                     -nan       2.039401327322e-14       2.140273298583e-13 
 4109       2.564303291754e-15       3.708013573700e-15       2.049629723903e-14       5.608234312481e-14                     -nan       2.041077686406e-14       2.141922004976e-13 
 4110       2.565171863130e-15       3.709291514356e-15       2.048919516164e-14       5.612061637714e-14                     -nan       2.042757471681e-14       2.143569933825e-13 
 4111       2.566038049473e-15       3.710568070434e-15       2.048201786890e-14       5.615859192400e-14                     -nan       2.044440680841e-14       2.145217080330e-13 
 4112       2.566902085339e-15       3.711843590081e-15       2.047477204765e-14       5.619625513680e-14                     -nan       2.046127311571e-14       2.146863439684e-13 
 4113       2.567764205743e-15       3.713118422124e-15       2.046746439787e-14       5.623359135911e-14                     -nan       2.047817361544e-14       2.148509007076e-13 
 4114       2.568624646166e-15       3.714392916069e-15       2.046010163271e-14       5.627058590673e-14                     -nan       2.049510828424e-14       2.150153777685e-13 
 4115       2.569483642548e-15       3.715667422108e-15       2.045269047849e-14       5.630722406759e-14                     -nan       2.051207709863e-14       2.151797746687e-13 
 4116       2.570341431292e-15       3.716942291109e-15       2.044523767469e-14       5.634349110181e-14                     -nan       2.052908003505e-14       2.153440909251e-13 
 4117       2.571198249264e-15       3.718217874626e-15       2.043774997399e-14       5.637937224161e-14                     -nan       2.054611706981e-14       2.155083260538e-13 
 4118       2.572054333794e-15       3.719494524894e-15       2.043023414225e-14       5.641485269135e-14                     -nan       2.056318817913e-14       2.156724795705e-13 
 4119       2.572909922672e-15       3.720772594832e-15       2.042269695853e-14       5.644991762750e-14                     -nan       2.058029333914e-14       2.158365509901e-13 
 4120       2.573765254156e-15       3.722052438041e-15       2.041514521512e-14       5.648455219859e-14                     -nan       2.059743252585e-14       2.160005398269e-13 
 4121       2.574620566964e-15       3.723334408808e-15       2.040758571748e-14       5.651874152523e-14                     -nan       2.061460571515e-14       2.161644455947e-13 
 4122       2.575476100280e-15       3.724618862100e-15       2.040002528433e-14       5.655247070010e-14                     -nan       2.063181288286e-14       2.163282678065e-13 
 4123       2.576332093752e-15       3.725906153574e-15       2.039247074762e-14       5.658572478790e-14                     -nan       2.064905400467e-14       2.164920059746e-13 
 4124       2.577188787491e-15       3.727196639569e-15       2.038492895252e-14       5.661848882533e-14                     -nan       2.066632905618e-14       2.166556596110e-13 
 4125       2.578046422076e-15       3.728490677108e-15       2.037740675745e-14       5.665074782113e-14                     -nan       2.068363801289e-14       2.168192282267e-13 
 4126       2.578905238549e-15       3.729788623904e-15       2.036991103411e-14       5.668248675600e-14                     -nan       2.070098085017e-14       2.169827113322e-13 
 4127       2.579765478419e-15       3.731090838353e-15       2.036244866744e-14       5.671369058262e-14                     -nan       2.071835754332e-14       2.171461084375e-13 
 4128       2.580627383658e-15       3.732397679539e-15       2.035502655565e-14       5.674434422560e-14                     -nan       2.073576806751e-14       2.173094190518e-13 
 4129       2.581491196706e-15       3.733709507233e-15       2.034765161025e-14       5.677443258152e-14                     -nan       2.075321239781e-14       2.174726426837e-13 
 4130       2.582357160471e-15       3.735026681892e-15       2.034033075601e-14       5.680394051885e-14                     -nan       2.077069050920e-14       2.176357788412e-13 
 4131       2.583225518324e-15       3.736349564664e-15       2.033307093103e-14       5.683285287797e-14                     -nan       2.078820237653e-14       2.177988270316e-13 
 4132       2.584096528997e-15       3.737678518552e-15       2.032587945407e-14       5.686115643132e-14                     -nan       2.080574793273e-14       2.179617886571e-13 
 4133       2.584970511312e-15       3.739013911929e-15       2.031876512827e-14       5.688884577154e-14                     -nan       2.082332694307e-14       2.181246727084e-13 
 4134       2.585847799606e-15       3.740356115037e-15       2.031173714137e-14       5.691591744417e-14                     -nan       2.084093913045e-14       2.182874900911e-13 
 4135       2.586728728861e-15       3.741705498825e-15       2.030480469873e-14       5.694236798937e-14                     -nan       2.085858421716e-14       2.184502517325e-13 
 4136       2.587613634698e-15       3.743062434941e-15       2.029797702331e-14       5.696819394194e-14                     -nan       2.087626192490e-14       2.186129685810e-13 
 4137       2.588502853378e-15       3.744427295740e-15       2.029126335569e-14       5.699339183127e-14                     -nan       2.089397197480e-14       2.187756516066e-13 
 4138       2.589396721808e-15       3.745800454280e-15       2.028467295409e-14       5.701795818139e-14                     -nan       2.091171408736e-14       2.189383118007e-13 
 4139       2.590295577533e-15       3.747182284326e-15       2.027821509435e-14       5.704188951093e-14                     -nan       2.092948798252e-14       2.191009601761e-13 
 4140       2.591199758745e-15       3.748573160345e-15       2.027189907000e-14       5.706518233314e-14                     -nan       2.094729337961e-14       2.192636077671e-13 
 4141       2.592109604277e-15       3.749973457513e-15       2.026573419219e-14       5.708783315586e-14                     -nan       2.096512999736e-14       2.194262656295e-13 
 4142       2.593025453605e-15       3.751383551710e-15       2.025972978978e-14       5.710983848155e-14                     -nan       2.098299755393e-14       2.195889448406e-13 
 4143       2.593947646849e-15       3.752803819524e-15       2.025389520928e-14       5.713119480726e-14                     -nan       2.100089576687e-14       2.197516564991e-13 
 4144       2.594876524776e-15       3.754234638247e-15       2.024823981493e-14       5.715189862463e-14                     -nan       2.101882435314e-14       2.199144117254e-13 
 4145       2.595812428795e-15       3.755676385883e-15       2.024277298864e-14       5.717194641992e-14                     -nan       2.103678302909e-14       2.200772216613e-13 
 4146       2.596755700960e-15       3.757129441141e-15       2.023750413007e-14       5.719133467396e-14                     -nan       2.105477151049e-14       2.202400974702e-13 
 4147       2.597706683972e-15       3.758594183438e-15       2.023244265657e-14       5.721005986218e-14                     -nan       2.107278951252e-14       2.204030503369e-13 
 4148       2.598665721178e-15       3.760070992901e-15       2.022759800326e-14       5.722811845458e-14                     -nan       2.109083674975e-14       2.205660914680e-13 
 4149       2.599633156569e-15       3.761560250365e-15       2.022297962300e-14       5.724550691576e-14                     -nan       2.110891293615e-14       2.207292320915e-13 
 4150       2.600609334786e-15       3.763062337376e-15       2.021859698638e-14       5.726222170488e-14                     -nan       2.112701778511e-14       2.208924834571e-13 
 4151       2.601594601114e-15       3.764577636187e-15       2.021445958180e-14       5.727825927571e-14                     -nan       2.114515100940e-14       2.210558568362e-13 
 4152       2.602589301488e-15       3.766106529766e-15       2.021057691542e-14       5.729361607655e-14                     -nan       2.116331232123e-14       2.212193635215e-13 
 4153       2.603593782487e-15       3.767649401787e-15       2.020695851117e-14       5.730828855031e-14                     -nan       2.118150143216e-14       2.213830148276e-13 
 4154       2.604608391343e-15       3.769206636638e-15       2.020361391083e-14       5.732227313444e-14                     -nan       2.119971805320e-14       2.215468220908e-13 
 4155       2.605633475934e-15       3.770778619418e-15       2.020055267394e-14       5.733556626096e-14                     -nan       2.121796189474e-14       2.217107966688e-13 
 4156       2.606669384786e-15       3.772365735938e-15       2.019778437790e-14       5.734816435647e-14                     -nan       2.123623266656e-14       2.218749499411e-13 
 4157       2.607716467077e-15       3.773968372722e-15       2.019531861791e-14       5.736006384211e-14                     -nan       2.125453007785e-14       2.220392933090e-13 
 4158       2.608775072632e-15       3.775586917005e-15       2.019316500704e-14       5.737126113358e-14                     -nan       2.127285383722e-14       2.222038381954e-13 
 4159       2.609845551929e-15       3.777221756739e-15       2.019133317620e-14       5.738175264113e-14                     -nan       2.129120365264e-14       2.223685960449e-13 
 4160       2.610928256094e-15       3.778873280585e-15       2.018983277417e-14       5.739153476957e-14                     -nan       2.130957923151e-14       2.225335783237e-13 
 4161       2.612023536905e-15       3.780541877922e-15       2.018867346760e-14       5.740060391824e-14                     -nan       2.132798028063e-14       2.226987965200e-13 
 4162       2.613131746792e-15       3.782227938842e-15       2.018786494103e-14       5.740895648103e-14                     -nan       2.134640650618e-14       2.228642621436e-13 
 4163       2.614253238835e-15       3.783931854153e-15       2.018741689689e-14       5.741658884639e-14                     -nan       2.136485761374e-14       2.230299867261e-13 
 4164       2.615388366766e-15       3.785654015376e-15       2.018733905553e-14       5.742349739728e-14                     -nan       2.138333330830e-14       2.231959818209e-13 
 4165       2.616537484973e-15       3.787394814751e-15       2.018764115519e-14       5.742967851121e-14                     -nan       2.140183329425e-14       2.233622590030e-13 
 4166       2.617700948492e-15       3.789154645233e-15       2.018833295206e-14       5.743512856022e-14                     -nan       2.142035727536e-14       2.235288298695e-13 
 4167       2.618879113016e-15       3.790933900492e-15       2.018942422028e-14       5.743984391086e-14                     -nan       2.143890495482e-14       2.236957060392e-13 
 4168       2.620072334889e-15       3.792732974917e-15       2.019092475190e-14       5.744382092425e-14                     -nan       2.145747603518e-14       2.238628991526e-13 
 4169       2.621280971110e-15       3.794552263616e-15       2.019284435697e-14       5.744705595598e-14                     -nan       2.147607021842e-14       2.240304208722e-13 
 4170       2.622505379333e-15       3.796392162411e-15       2.019519286348e-14       5.744954535620e-14                     -nan       2.149468720592e-14       2.241982828823e-13 
 4171       2.623745904449e-15       3.798253032353e-15       2.019798029633e-14       5.745128787401e-14                     -nan       2.151332669636e-14       2.243664953904e-13 
 4172       2.625002838282e-15       3.800135093101e-15       2.020121741475e-14       5.745229188012e-14                     -nan       2.153198837965e-14       2.245350626261e-13 
 4173       2.626276459754e-15       3.802038529169e-15       2.020491517675e-14       5.745256816955e-14                     -nan       2.155067194301e-14       2.247039873263e-13 
 4174       2.627567048287e-15       3.803963525378e-15       2.020908456043e-14       5.745212755954e-14                     -nan       2.156937707301e-14       2.248732722325e-13 
 4175       2.628874883805e-15       3.805910266864e-15       2.021373656397e-14       5.745098088956e-14                     -nan       2.158810345561e-14       2.250429200910e-13 
 4176       2.630200246736e-15       3.807878939071e-15       2.021888220566e-14       5.744913902127e-14                     -nan       2.160685077614e-14       2.252129336528e-13 
 4177       2.631543418008e-15       3.809869727756e-15       2.022453252388e-14       5.744661283861e-14                     -nan       2.162561871929e-14       2.253833156732e-13 
 4178       2.632904679051e-15       3.811882818988e-15       2.023069857713e-14       5.744341324775e-14                     -nan       2.164440696913e-14       2.255540689127e-13 
 4179       2.634284311800e-15       3.813918399146e-15       2.023739144406e-14       5.743955117715e-14                     -nan       2.166321520909e-14       2.257251961359e-13 
 4180       2.635682598692e-15       3.815976654922e-15       2.024462222345e-14       5.743503757753e-14                     -nan       2.168204312196e-14       2.258967001126e-13 
 4181       2.637099822668e-15       3.818057773321e-15       2.025240203424e-14       5.742988342194e-14                     -nan       2.170089038992e-14       2.260685836167e-13 
 4182       2.638536267172e-15       3.820161941658e-15       2.026074201555e-14       5.742409970571e-14                     -nan       2.171975669450e-14       2.262408494273e-13 
 4183       2.639992216152e-15       3.822289347563e-15       2.026965332665e-14       5.741769744650e-14                     -nan       2.173864171662e-14       2.264135003279e-13 
 4184       2.641467954061e-15       3.824440178977e-15       2.027914714704e-14       5.741068768431e-14                     -nan       2.175754513652e-14       2.265865391066e-13 
 4185       2.642963765857e-15       3.826614624153e-15       2.028923467639e-14       5.740308148151e-14                     -nan       2.177646663387e-14       2.267599685564e-13 
 4186       2.644479937002e-15       3.828812871661e-15       2.029992713461e-14       5.739488992281e-14                     -nan       2.179540588764e-14       2.269337914748e-13 
 4187       2.646016753462e-15       3.831035110378e-15       2.031123576181e-14       5.738612411530e-14                     -nan       2.181436257622e-14       2.271080106641e-13 
 4188       2.647574501712e-15       3.833281529501e-15       2.032317181837e-14       5.737679518847e-14                     -nan       2.183333637734e-14       2.272826289312e-13 
 4189       2.649153468729e-15       3.835552318535e-15       2.033574658490e-14       5.736691429422e-14                     -nan       2.185232696810e-14       2.274576490876e-13 
 4190       2.650753941999e-15       3.837847667302e-15       2.034897136227e-14       5.735649260687e-14                     -nan       2.187133402495e-14       2.276330739499e-13 
 4191       2.652376209513e-15       3.840167765937e-15       2.036285747166e-14       5.734554132315e-14                     -nan       2.189035722373e-14       2.278089063388e-13 
 4192       2.654020559768e-15       3.842512804889e-15       2.037741625448e-14       5.733407166226e-14                     -nan       2.190939623962e-14       2.279851490802e-13 
 4193       2.655687281770e-15       3.844882974920e-15       2.039265907248e-14       5.732209486585e-14                     -nan       2.192845074718e-14       2.281618050043e-13 
 4194       2.657376665031e-15       3.847278467108e-15       2.040859730771e-14       5.730962219806e-14                     -nan       2.194752042033e-14       2.283388769464e-13 
 4195       2.659088999570e-15       3.849699472847e-15       2.042524236254e-14       5.729666494548e-14                     -nan       2.196660493235e-14       2.285163677462e-13 
 4196       2.660824575914e-15       3.852146183841e-15       2.044260565967e-14       5.728323441724e-14                     -nan       2.198570395587e-14       2.286942802482e-13 
 4197       2.662583685100e-15       3.854618792115e-15       2.046069864215e-14       5.726934194496e-14                     -nan       2.200481716291e-14       2.288726173017e-13 
 4198       2.664366618671e-15       3.857117490003e-15       2.047953277338e-14       5.725499888281e-14                     -nan       2.202394422482e-14       2.290513817604e-13 
 4199       2.666173668681e-15       3.859642470160e-15       2.049911953714e-14       5.724021660747e-14                     -nan       2.204308481233e-14       2.292305764832e-13 
 4200       2.668005127690e-15       3.862193925552e-15       2.051947043759e-14       5.722500651820e-14                     -nan       2.206223859554e-14       2.294102043333e-13 
 4201       2.669861288771e-15       3.864772049463e-15       2.054059699927e-14       5.720938003682e-14                     -nan       2.208140524387e-14       2.295902681788e-13 
 4202       2.671742445503e-15       3.867377035492e-15       2.056251076715e-14       5.719334860774e-14                     -nan       2.210058442615e-14       2.297707708925e-13 
 4203       2.673648891979e-15       3.870009077556e-15       2.058522330658e-14       5.717692369796e-14                     -nan       2.211977581054e-14       2.299517153519e-13 
 4204       2.675580922797e-15       3.872668369884e-15       2.060874620337e-14       5.716011679707e-14                     -nan       2.213897906456e-14       2.301331044393e-13 
 4205       2.677538833070e-15       3.875355107026e-15       2.063309106376e-14       5.714293941733e-14                     -nan       2.215819385511e-14       2.303149410416e-13 
 4206       2.679522918420e-15       3.878069483845e-15       2.065826951444e-14       5.712540309359e-14                     -nan       2.217741984841e-14       2.304972280506e-13 
 4207       2.681533474981e-15       3.880811695523e-15       2.068429320256e-14       5.710751938338e-14                     -nan       2.219665671007e-14       2.306799683626e-13 
 4208       2.683570799395e-15       3.883581937557e-15       2.071117379575e-14       5.708929986688e-14                     -nan       2.221590410506e-14       2.308631648789e-13 
 4209       2.685635188821e-15       3.886380405764e-15       2.073892298213e-14       5.707075614694e-14                     -nan       2.223516169768e-14       2.310468205055e-13 
 4210       2.687726832200e-15       3.889207237245e-15       2.076754785188e-14       5.705190038698e-14                     -nan       2.225442920229e-14       2.312309377739e-13 
 4211       2.689845483672e-15       3.892062333073e-15       2.079703702434e-14       5.703274692656e-14                     -nan       2.227370653553e-14       2.314155177034e-13 
 4212       2.691990788028e-15       3.894945534995e-15       2.082737447267e-14       5.701331067143e-14                     -nan       2.229299366462e-14       2.316005609353e-13 
 4213       2.694162389330e-15       3.897856684398e-15       2.085854413785e-14       5.699360655623e-14                     -nan       2.231229055670e-14       2.317860681109e-13 
 4214       2.696359930912e-15       3.900795622316e-15       2.089052992868e-14       5.697364954447e-14                     -nan       2.233159717885e-14       2.319720398722e-13 
 4215       2.698583055379e-15       3.903762189424e-15       2.092331572175e-14       5.695345462857e-14                     -nan       2.235091349809e-14       2.321584768615e-13 
 4216       2.700831404607e-15       3.906756226042e-15       2.095688536143e-14       5.693303682986e-14                     -nan       2.237023948135e-14       2.323453797218e-13 
 4217       2.703104619744e-15       3.909777572135e-15       2.099122265985e-14       5.691241119863e-14                     -nan       2.238957509553e-14       2.325327490962e-13 
 4218       2.705402341207e-15       3.912826067308e-15       2.102631139687e-14       5.689159281411e-14                     -nan       2.240892030744e-14       2.327205856283e-13 
 4219       2.707724208680e-15       3.915901550810e-15       2.106213532007e-14       5.687059678450e-14                     -nan       2.242827508382e-14       2.329088899623e-13 
 4220       2.710069861119e-15       3.919003861534e-15       2.109867814474e-14       5.684943824700e-14                     -nan       2.244763939137e-14       2.330976627427e-13 
 4221       2.712438936749e-15       3.922132838014e-15       2.113592355382e-14       5.682813236780e-14                     -nan       2.246701319669e-14       2.332869046143e-13 
 4222       2.714831073062e-15       3.925288318426e-15       2.117385519794e-14       5.680669434215e-14                     -nan       2.248639646634e-14       2.334766162226e-13 
 4223       2.717245906817e-15       3.928470140589e-15       2.121245669535e-14       5.678513939430e-14                     -nan       2.250578916680e-14       2.336667982134e-13 
 4224       2.719683074041e-15       3.931678141962e-15       2.125171163194e-14       5.676348277759e-14                     -nan       2.252519126448e-14       2.338574512328e-13 
 4225       2.722142210029e-15       3.934912159649e-15       2.129160356118e-14       5.674173977441e-14                     -nan       2.254460272575e-14       2.340485759276e-13 
 4226       2.724622949341e-15       3.938172030392e-15       2.133211600413e-14       5.671992569627e-14                     -nan       2.256402351689e-14       2.342401729447e-13 
 4227       2.727124925804e-15       3.941457590575e-15       2.137323244942e-14       5.669805588377e-14                     -nan       2.258345360411e-14       2.344322429318e-13 
 4228       2.729647772509e-15       3.944768676224e-15       2.141493635321e-14       5.667614570664e-14                     -nan       2.260289295356e-14       2.346247865368e-13 
 4229       2.732191121814e-15       3.948105123004e-15       2.145721113919e-14       5.665421056376e-14                     -nan       2.262234153134e-14       2.348178044080e-13 
 4230       2.734754605341e-15       3.951466766221e-15       2.150004019856e-14       5.663226588319e-14                     -nan       2.264179930345e-14       2.350112971941e-13 
 4231       2.737337853975e-15       3.954853440822e-15       2.154340688999e-14       5.661032712213e-14                     -nan       2.266126623586e-14       2.352052655446e-13 
 4232       2.739940497867e-15       3.958264981393e-15       2.158729453963e-14       5.658840976701e-14                     -nan       2.268074229444e-14       2.353997101089e-13 
 4233       2.742562166430e-15       3.961701222160e-15       2.163168644107e-14       5.656652933347e-14                     -nan       2.270022744502e-14       2.355946315372e-13 
 4234       2.745202488339e-15       3.965161996989e-15       2.167656585531e-14       5.654470136635e-14                     -nan       2.271972165334e-14       2.357900304799e-13 
 4235       2.747861091533e-15       3.968647139386e-15       2.172191601079e-14       5.652294143978e-14                     -nan       2.273922488510e-14       2.359859075881e-13 
 4236       2.750537603213e-15       3.972156482493e-15       2.176772010332e-14       5.650126515713e-14                     -nan       2.275873710590e-14       2.361822635131e-13 
 4237       2.753231649841e-15       3.975689859094e-15       2.181396129606e-14       5.647968815107e-14                     -nan       2.277825828131e-14       2.363790989067e-13 
 4238       2.755942857139e-15       3.979247101611e-15       2.186062271956e-14       5.645822608355e-14                     -nan       2.279778837681e-14       2.365764144211e-13 
 4239       2.758670850093e-15       3.982828042104e-15       2.190768747166e-14       5.643689464586e-14                     -nan       2.281732735781e-14       2.367742107090e-13 
 4240       2.761415252945e-15       3.986432512271e-15       2.195513861752e-14       5.641570955859e-14                     -nan       2.283687518966e-14       2.369724884234e-13 
 4241       2.764175689201e-15       3.990060343448e-15       2.200295918961e-14       5.639468657173e-14                     -nan       2.285643183765e-14       2.371712482180e-13 
 4242       2.766951781622e-15       3.993711366609e-15       2.205113218765e-14       5.637384146460e-14                     -nan       2.287599726699e-14       2.373704907465e-13 
 4243       2.769743152232e-15       3.997385412367e-15       2.209964057862e-14       5.635319004592e-14                     -nan       2.289557144284e-14       2.375702166636e-13 
 4244       2.772549422311e-15       4.001082310969e-15       2.214846729673e-14       5.633274815382e-14                     -nan       2.291515433028e-14       2.377704266238e-13 
 4245       2.775370212398e-15       4.004801892302e-15       2.219759524340e-14       5.631253165584e-14                     -nan       2.293474589431e-14       2.379711212825e-13 
 4246       2.778205142289e-15       4.008543985889e-15       2.224700728725e-14       5.629255644896e-14                     -nan       2.295434609989e-14       2.381723012953e-13 
 4247       2.781053831038e-15       4.012308420888e-15       2.229668626406e-14       5.627283845962e-14                     -nan       2.297395491190e-14       2.383739673184e-13 
 4248       2.783915896953e-15       4.016095026097e-15       2.234661497679e-14       5.625339364373e-14                     -nan       2.299357229516e-14       2.385761200083e-13 
